0111101011,0,0,90,0,0,0,0,85,0,0,39,0,0,0,0,0,8,0,0,0,11,8,18,22,39,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,49,15,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,9,6
0111111101,45,0,0,0,11,16,0,62,19,10,46,0,0,0,0,0,0,0,0,0,0,0,25,92,14,0,0,33,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,72,0,0,0,0,0,12,0,0,0,0,0
1000011010,12,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,11,13,0,0,13,0,17,20,0,0,12,12,0,0,0,0,12,0,7,215,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011101,93,0,0,0,0,10,0,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,118,0,26,23,0,13,0,0,0,11,0,0,0,0,10,0,0,10,0,103,17,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1000100010,0,40,9,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,44,59,0,8,0,0,95,0,0,18,0,12,6,0,0,0,0,28,113,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100101,24,9,0,0,0,0,0,0,0,17,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16,153,12,0,0,0,40,0,0,0,0,0,0,9,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001000101,29,68,35,11,0,0,0,0,0,0,29,0,0,22,0,0,0,0,0,0,0,0,0,0,0,71,0,58,33,25,14,0,30,0,0,0,0,0,0,0,8,0,0,0,55,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
1001001010,9,58,33,0,8,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,77,0,18,0,0,59,12,8,50,0,0,0,0,0,10,0,0,9,0,30,79,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
1001001111,9,11,80,0,12,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,22,24,57,11,13,33,0,0,0,0,0,8,0,0,8,0,0,128,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
1001011011,0,0,20,12,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,39,0,0,0,45,15,0,27,0,0,0,0,0,0,0,0,8,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001101011,0,0,64,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,56,0,19,61,0,60,9,12,100,0,0,0,0,14,0,0,0,0,0,15,41,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1001110111,16,0,12,0,13,0,0,21,10,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,9,41,23,0,19,0,20,10,15,0,0,0,0,13,0,18,0,13,117,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1001111101,75,0,0,0,12,0,0,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,80,0,31,23,0,22,0,40,14,0,0,0,0,0,13,0,0,9,0,44,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
1010010010,10,9,0,0,0,0,18,51,0,0,9,0,0,0,16,0,0,4,0,0,0,0,0,0,111,9,15,0,0,0,0,0,28,0,0,0,12,0,38,0,0,9,0,30,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010011000,59,0,7,0,0,27,14,61,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,63,49,0,0,0,0,0,0,15,0,0,11,0,0,0,0,0,0,0,27,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010100011,0,0,31,0,0,0,3,23,0,0,44,0,0,0,0,0,0,0,0,0,0,0,21,0,53,0,20,136,0,0,0,0,51,0,0,11,0,0,13,10,0,0,0,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010100110,0,0,0,0,0,0,7,0,0,0,72,0,0,0,0,0,0,15,0,0,0,0,0,0,30,0,42,99,5,0,0,0,67,0,0,13,0,10,58,10,0,11,0,17,37,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1010110101,60,0,0,0,0,8,21,12,18,12,35,0,0,0,0,0,0,0,0,0,0,0,0,24,11,65,0,90,9,0,0,0,0,15,15,0,0,0,12,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0
1011000001,0,64,43,17,0,0,12,36,0,0,16,0,0,10,14,0,0,0,18,0,0,0,0,0,27,28,0,50,51,32,0,0,14,0,0,0,0,9,0,0,13,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011010110,41,47,12,0,9,0,0,25,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,54,0,0,0,32,0,0,0,0,4,0,9,0,0,58,0,0,31,0,21,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011011101,88,0,19,0,0,8,0,67,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,78,0,28,35,0,31,0,21,0,6,0,11,0,0,13,0,10,0,0,8,0,0,0,0,0,11,0,0,0,0,0,14,0,0,13,0,0
1011111010,0,0,0,0,38,0,15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,8,0,0,9,0,0,41,0,0,14,14,0,0,0,0,24,0,98,47,0,0,0,0,0,24,0,0,12,0,0,0,0,0,0,0,9
1100010011,0,0,0,4,0,0,0,0,0,35,70,0,0,0,14,0,0,0,0,0,0,0,0,0,71,23,0,0,0,11,0,12,0,0,0,12,0,0,0,0,0,0,0,0,202,0,9,11,0,0,0,9,0,0,0,17,0,0,0,0,0,0
1100011100,107,0,0,0,0,8,0,11,0,24,0,15,0,0,13,9,0,0,0,0,0,0,0,20,38,74,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0,141,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
1100110001,0,0,0,9,0,0,10,0,0,8,144,0,0,0,12,0,0,0,0,0,0,0,0,8,9,78,0,34,0,0,0,0,11,0,0,0,0,0,0,15,0,0,0,0,139,0,0,7,0,0,8,8,0,0,0,0,0,0,0,0,0,0
1100110010,0,11,0,0,0,0,12,0,0,11,58,0,0,0,0,0,0,24,0,0,0,0,0,0,88,0,29,0,0,0,0,0,41,0,0,24,0,0,0,0,0,0,0,31,136,0,11,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0
1101000000,17,86,18,11,0,0,0,0,0,0,50,0,12,19,0,0,0,0,7,14,0,0,0,0,20,7,0,0,17,13,0,0,38,0,0,0,0,0,0,0,11,0,0,0,114,0,0,0,0,0,0,0,14,0,0,0,0,19,0,0,13,0
1101010101,27,11,0,17,0,0,0,0,0,15,65,0,0,34,9,0,0,0,0,0,0,0,0,29,6,80,0,12,27,17,10,0,0,14,10,0,0,0,0,0,0,0,0,0,80,0,9,0,0,0,0,0,13,0,0,0,15,0,0,0,0,0
1101101101,19,0,26,0,0,0,0,0,0,17,56,9,0,13,0,0,0,0,0,0,0,0,0,15,13,36,0,94,12,0,18,0,45,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,71,0,9,18,0,0,0,0,0,0,11,0
1101110011,0,5,26,16,0,0,0,0,0,25,35,0,0,0,0,0,0,0,0,0,0,0,14,0,104,12,0,13,0,15,0,13,24,22,0,0,0,0,0,0,0,0,0,23,98,0,10,10,0,0,11,0,0,12,0,0,0,0,0,0,0,12
1101110100,23,51,0,0,0,0,0,0,19,0,36,9,0,16,0,0,0,0,0,0,0,0,0,50,0,21,12,0,0,0,0,0,25,12,7,0,0,0,0,0,0,14,0,13,145,7,10,0,0,12,12,0,0,6,0,0,0,0,0,0,0,0
1101111110,32,0,0,0,57,0,0,29,0,14,17,9,0,0,0,11,0,0,0,0,0,0,0,28,65,0,7,0,0,11,15,0,15,10,10,0,0,0,0,0,0,37,0,34,67,7,0,12,0,0,7,0,6,0,0,0,0,0,0,0,0,0
1110000111,0,13,0,0,0,0,0,13,0,38,109,0,0,8,0,0,0,0,0,0,0,12,0,0,24,20,0,53,14,30,0,0,0,0,0,0,0,12,39,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
1110011011,0,0,0,0,0,0,0,124,0,41,29,0,0,0,8,6,0,0,0,0,0,0,0,17,30,26,0,0,0,0,0,5,0,0,0,12,15,0,0,0,0,0,0,13,130,0,0,0,0,0,0,0,0,0,0,0,12,0,0,20,0,12
1110011101,26,0,0,0,0,21,0,38,0,41,11,0,0,0,23,8,0,0,0,0,0,0,0,50,0,95,0,78,0,0,0,0,0,0,0,0,10,0,0,23,0,0,15,0,24,9,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0
1111000010,0,53,17,0,0,0,0,29,0,0,68,0,8,9,0,0,0,0,6,17,6,0,12,0,32,0,12,0,0,14,0,0,10,0,0,19,0,0,23,0,12,11,0,53,64,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0
1111001100,76,16,26,0,0,14,0,52,0,0,11,16,0,32,0,0,0,0,0,26,0,0,0,27,0,26,0,5,25,0,0,0,0,0,0,0,0,0,19,0,6,11,0,33,21,0,0,0,0,0,47,0,0,0,0,0,0,5,0,0,6,0
1111011111,26,0,0,0,9,0,0,88,0,53,0,0,0,0,0,13,0,0,0,0,0,0,0,33,10,23,0,26,10,17,34,10,13,10,0,0,0,0,0,0,0,31,11,12,45,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,7
1111101001,0,0,30,0,0,0,0,14,0,0,38,0,0,0,0,0,22,0,8,15,0,0,21,34,0,16,0,75,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,26,45,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,12,13
1111111011,0,0,0,0,15,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,53,10,0,0,0,0,0,8,45,8,0,0,0,0,0,0,0,0,0,63,84,0,0,0,0,0,12,7,0,7,0,8,0,0,0,12,19,0
