0101111110,17,59,0,15,0,26,0,0,26,17,0,16,0,0,0,0,0,13,0,59,0,42,18,11,17,47,69,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0
0110001100,0,99,0,38,147,49,0,0,0,0,0,0,8,0,0,16,14,5,38,50,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
0110011010,10,31,8,0,66,0,0,0,23,13,0,0,0,0,0,0,12,17,0,207,0,0,0,0,15,9,9,0,0,24,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
0110110010,0,0,48,32,12,0,41,0,0,0,0,28,0,0,5,0,12,8,8,139,0,6,0,0,0,0,16,0,13,91,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0,0
0111000010,15,0,27,16,30,0,0,76,97,0,0,15,0,12,37,0,0,0,10,111,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0111000101,69,0,0,17,86,21,0,52,21,15,10,0,0,10,0,12,14,0,54,14,0,0,0,10,0,0,0,21,0,0,0,0,0,10,0,0,21,0,0,0,0,0,0,0,10,0,0,0,0,10,0,7,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0
0111011001,0,9,0,0,146,0,0,18,16,106,9,0,0,12,0,0,0,0,0,49,0,0,0,0,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,21,39,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
0111101101,22,0,0,13,102,44,0,0,0,20,11,0,0,38,0,21,54,19,0,0,0,0,0,0,0,21,0,24,0,0,0,11,0,0,12,0,8,8,0,0,0,0,0,0,7,0,0,0,20,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0111101110,30,0,9,38,0,34,0,0,54,0,0,0,0,13,19,28,44,11,0,50,0,33,0,0,0,16,39,13,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0111110000,0,0,0,0,17,0,23,33,0,19,41,27,0,19,12,18,0,25,19,115,0,16,0,0,22,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,25
1000000101,31,10,0,28,171,19,0,10,0,0,0,0,0,0,0,0,0,0,23,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,33,0,0,0,0,0,0,16,0,0,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0
1000011001,17,13,0,0,174,0,0,0,0,18,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,98,0,16,9,0,10,0,13,0,0,0,14,23,13,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0
1000011110,50,99,0,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,42,47,0,0,0,11,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101000,0,20,33,0,211,55,0,0,10,0,0,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,35,30,0,0,0,22,7,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001001001,9,0,0,0,189,0,0,22,35,29,0,0,0,8,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,23,23,9,17,24,0,14,0,40,0,0,0,0,23,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0
1001010111,154,0,0,22,28,0,0,0,0,0,17,0,0,0,0,0,0,0,13,59,0,0,0,33,0,13,0,0,0,0,0,0,0,0,0,0,20,17,8,0,0,0,14,16,26,0,0,0,0,20,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011011,45,0,0,0,52,0,16,0,76,42,0,0,0,0,0,0,0,0,0,86,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,43,10,0,8,8,22,12,13,0,0,0,0,21,17,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1001110011,32,0,8,6,33,0,64,22,15,18,35,18,0,0,0,0,0,0,0,55,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,12,25,0,15,0,19,0,0,23,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010001011,8,0,0,0,151,0,0,0,55,0,0,0,0,0,0,0,35,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15,8,0,17,0,108,10,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,10,0,8,9,0,0,0
1010101110,0,16,42,76,0,66,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,8,0,0,0,0,33,0,0,20,0,0,0,0,10,0,0,0,25,25,0,0,0,0,27,33,0,6,0,0,14,7,23,11,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0
1010110011,23,0,10,30,32,0,87,0,0,0,0,7,0,0,0,0,17,0,0,35,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,14,47,0,0,0,0,13,13,39,0,0,0,11,23,6,23,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
1010110100,6,30,0,26,18,46,0,0,0,0,0,0,11,0,0,22,0,23,47,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,46,52,0,0,0,0,0,0,0,29,0,0,0,23,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,25
1010111001,0,14,0,0,83,0,6,0,0,21,0,0,0,12,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,11,85,0,26,0,0,6,0,20,0,10,11,25,46,38,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
1011010001,17,0,0,0,54,0,14,44,0,20,22,0,0,13,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,38,80,0,0,10,0,7,0,15,0,0,0,10,75,9,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
1011011101,40,47,0,0,39,0,0,0,0,45,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,18,0,0,0,0,0,0,13,0,0,0,50,41,15,0,10,0,14,0,28,0,0,0,12,42,51,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011100110,0,0,24,88,0,39,0,0,24,0,0,22,0,0,51,31,5,0,11,0,0,27,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,12,0,0,0,0,0,10,47,0,0,0,5,0,53,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1011101101,15,0,0,0,61,47,0,0,0,0,0,0,0,35,0,26,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,24,28,0,0,24,0,0,0,22,10,0,0,18,6,51,15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1011111110,12,31,0,0,0,13,0,0,14,0,0,30,0,0,11,14,8,18,0,7,0,13,0,0,0,21,54,0,0,27,0,0,0,0,14,0,0,10,36,0,0,0,18,0,0,28,0,18,0,9,23,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0
1100100010,0,0,81,51,47,0,13,10,16,0,0,12,0,0,11,0,0,0,9,102,16,38,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,19,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0
1100111001,0,28,0,0,125,0,44,0,0,29,8,0,0,0,0,0,14,10,0,43,46,0,12,0,9,9,0,0,0,0,0,0,0,0,0,0,0,50,0,8,0,0,0,0,0,0,0,0,36,0,15,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
1101000001,0,0,0,0,104,0,0,75,6,0,12,0,0,9,0,0,0,0,12,80,42,0,0,40,0,0,0,0,0,0,0,6,0,0,0,0,22,0,0,0,19,0,0,0,17,0,0,0,0,24,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0,0,0,0
1101011001,0,4,0,0,92,0,11,0,0,42,6,0,0,0,0,0,0,0,0,97,0,0,0,10,24,31,0,0,0,0,0,0,12,0,0,0,13,46,0,0,19,0,12,0,0,0,0,0,14,38,12,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0
1101110000,0,0,12,0,32,12,10,21,0,10,21,28,0,0,0,0,0,0,40,100,0,8,0,0,21,0,15,0,0,33,0,0,0,0,0,14,0,18,0,9,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,23,0,0,11,11,0,0,0,0,0,0,0,27
1101110101,0,0,0,21,0,34,12,0,0,12,43,0,0,0,0,0,0,0,38,10,25,16,0,36,0,18,9,0,0,0,0,0,0,0,0,0,58,44,0,0,0,11,0,0,0,0,0,0,0,33,0,10,0,0,0,0,19,0,14,0,11,16,0,0,0,0,0,0,10
1101110110,0,0,14,45,0,8,12,0,10,0,0,48,0,0,0,0,0,0,54,66,0,43,0,34,0,12,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,11,10,0,11,0,0,0,0,20,0,11
1101111111,43,0,0,35,0,0,11,0,0,30,0,0,0,0,0,0,15,0,0,27,23,0,11,56,0,71,59,0,0,0,0,0,0,0,0,0,7,24,10,0,0,11,0,0,0,8,0,0,0,0,39,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
1110000000,0,0,8,0,125,0,0,28,0,0,0,0,0,0,0,0,0,0,30,80,0,0,0,0,0,0,0,13,0,15,14,0,0,0,0,0,12,28,0,0,14,0,0,0,24,11,0,0,0,19,0,0,0,0,0,0,26,0,0,0,0,0,11,11,12,0,0,0,19
1110000101,31,0,0,13,74,0,0,0,0,0,0,0,0,0,0,0,9,0,39,7,14,0,0,0,0,0,0,26,0,0,0,14,0,0,0,0,109,15,0,0,0,0,0,0,43,7,0,0,0,8,14,12,11,0,0,0,14,0,0,0,0,0,5,0,6,17,0,0,12
1110001001,0,0,0,0,187,0,0,0,10,0,0,0,0,18,0,0,0,0,0,26,0,0,0,0,0,0,0,28,0,0,0,0,14,0,0,0,5,22,0,0,19,0,0,0,60,0,0,0,12,9,14,0,13,0,0,0,29,0,0,0,0,0,17,6,0,11,0,0,0
1110001110,27,41,11,28,10,24,0,0,4,0,0,0,0,0,0,0,11,0,6,68,0,13,0,0,0,15,0,32,11,0,0,0,0,0,14,0,0,0,35,0,0,0,0,0,23,56,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,15,12,0,12,7,16,0
1110111110,9,45,11,26,0,23,0,0,0,0,0,0,0,0,0,0,11,39,6,25,0,17,20,0,0,13,54,0,10,54,0,0,0,0,9,0,0,0,21,0,0,0,0,0,0,29,0,14,0,0,24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,17,0,13,0
1111011110,41,70,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,9,0,85,0,11,0,0,0,60,25,12,9,0,0,0,0,0,10,0,0,8,43,0,0,0,9,0,0,10,0,0,0,12,16,13,0,10,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0
1111100100,0,0,0,0,7,80,0,15,8,0,0,0,0,17,27,37,0,10,73,13,10,26,0,0,0,0,0,9,0,0,0,15,0,11,8,15,0,10,0,0,0,0,0,0,0,12,0,0,0,15,0,41,20,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0
