,0000000011,0000001110,0000011101,0000100101,0000110000,0001000001,0001010111,0001011001,0001011100,0001101011,0001111010,0010000010,0010010100,0010011111,0010100001,0010101000,0010110010,0011010001,0011011000,0011110101,0011111011,0100000001,0100000111,0100001000,0100001011,0100001101,0100010101,0100011110,0100101100,0101000000,0101000011,0101000101,0101001110,0101010001,0101010010,0101101101,0101110110,0101111111,0110010010,0110011000,0110011011,0110100010,0110101111,0110110000,0110111101,0111000001,0111100100,1000000010,1000011001,1000011100,1000100111,1000110011,1000110100,1000111111,1001000101,1001001001,1001001100,1001010110,1001100000,1001100110,1001111101,1010000001,1010001101,1010010000,1010100010,1010100101,1010101110,1010110111,1010111001,1011000000,1011000110,1011001011,1011010010,1011010101,1011100011,1011101101,1100000011,1100011101,1100101000,1100101111,1100110000,1100110111,1100111011,1101001000,1101001011,1101011100,1101100001,1101100111,1101111010,1110000000,1110010111,1110101010,1110111100,1111000101,1111001010,1111001100,1111010001,1111010100,1111011111,1111101001,1111110111,1111111000,1111111110
1010000001,117,0,0,0,0,26,0,0,0,0,0,16,25,0,36,25,0,13,12,0,0,59,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,16,0,5,0,0,0,13,0,21,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1010001101,59,86,36,9,0,15,0,0,0,0,0,0,13,12,0,10,0,0,9,0,0,18,46,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,9,0,0,0,0,0,0,0,20,67,0,0,13,0,0,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
1010010000,69,26,0,0,24,0,0,0,0,0,0,28,59,0,11,17,4,25,41,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,18,0,0,0,27,0,15,0,0,7,0,0,0,0,0,20,0,0,30,0,0,0,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1010100010,56,64,0,12,12,0,0,0,0,8,0,20,0,0,31,45,32,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,11,35,0,0,0,11,0,0,0,0,0,0,32,0,0,8,0,7,0,0,8,0,0,19,16,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,0,0,0,0
1010100101,26,46,0,101,0,0,0,0,0,0,0,0,14,0,39,27,0,0,0,10,0,10,29,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,13,0,7,8,0,0,0,0,0,0,0,35,28,0,0,20,0,17,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010101110,0,197,0,6,0,0,0,0,0,5,17,12,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,11,53,0,0,0,0,19,13,0,0,0,0,0,12,0,0,8,0,10,0,0,0,0,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
1010110111,33,81,0,39,0,0,0,0,0,0,0,0,14,22,16,0,18,0,0,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,25,26,15,10,0,0,0,12,0,0,12,19,0,0,0,16,0,8,0,0,0,14,0,0,18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,17,0,0,7,0,0
1010111001,0,0,0,10,0,0,0,42,0,0,0,10,17,0,40,50,0,0,59,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,9,0,11,0,0,27,31,0,0,20,20,23,0,0,0,0,0,0,10,0,31,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
1011000000,102,16,0,0,0,46,0,0,0,0,0,24,14,0,0,33,0,28,6,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,50,0,0,26,0,12,0,0,0,0,0,9,25,11,15,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0
1011000110,65,137,0,0,0,0,0,0,0,0,0,36,10,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,29,0,9,0,9,0,0,0,0,0,0,0,21,49,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
1011001011,32,9,0,0,0,35,0,12,0,37,25,42,0,0,0,23,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,0,0,6,0,0,0,0,0,8,11,0,0,0,0,0,0,31,12,70,12,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,10,0,17,0,0,0,0
1011010010,82,41,0,0,0,0,0,0,0,0,68,26,8,0,0,0,42,31,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,11,0,0,0,0,0,16,10,24,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
1011010101,11,54,14,6,0,11,20,0,0,0,0,0,50,0,0,0,0,20,0,11,0,0,35,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,12,0,0,9,0,0,19,6,37,0,0,6,0,0,0,14,0,18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,30,38,12,0,0,0,0
1011100011,102,29,0,8,0,19,0,0,0,25,0,0,0,0,27,19,16,0,0,0,16,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,21,0,16,9,0,0,8,15,0,0,0,14,11,46,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
1011101101,14,89,0,42,0,10,0,0,0,0,0,0,0,0,0,52,0,0,0,7,0,0,12,0,0,0,0,0,21,0,0,13,0,0,0,7,0,0,0,16,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,21,0,75,0,0,16,0,0,9,0,8,46,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1100000011,122,4,0,15,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,106,36,11,8,0,0,0,10,0,10,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,18,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,9,0,14,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0
1100011101,14,37,41,19,0,0,0,15,0,0,0,0,13,10,0,0,0,0,27,0,0,35,12,0,0,19,17,70,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,22,13,0,0,0,16,0,0,0,0,0,0,10,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
1100101000,10,24,0,14,0,0,0,0,0,11,0,0,0,0,0,107,0,0,42,0,0,37,0,27,0,0,0,10,57,7,0,0,0,0,0,0,0,0,0,23,0,0,35,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,8,0,0,0,0,0,23,0,11,0,0,0,0,0,0,0,0,0,0,0
1100101111,0,101,0,48,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,22,0,29,12,0,21,23,0,0,0,25,0,0,11,0,10,0,0,0,0,42,0,12,0,0,17,0,0,12,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0,17,0,0,0,0,17,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100110000,10,23,0,9,44,0,0,7,0,0,0,0,0,0,7,5,14,11,40,0,0,67,0,0,0,0,0,27,15,14,0,0,0,0,10,0,0,0,0,20,0,0,0,11,0,0,0,9,0,0,0,19,28,0,0,0,0,0,41,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0
1100110111,19,24,0,64,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,35,12,0,0,8,0,0,0,0,12,26,0,0,0,0,20,0,13,0,0,14,0,0,26,28,18,16,0,0,0,0,0,0,11,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,4,0,0,10,0,0,9,0,0,0,0,21,0,0,11,0,0,0,0,0,0,19,0,0,11,0,0
1100111011,30,0,0,0,23,0,0,8,0,9,0,0,0,0,0,16,0,0,23,0,8,0,0,0,25,0,0,27,0,0,0,0,0,0,0,0,0,54,0,11,11,0,31,0,16,0,0,54,25,0,0,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,10,0,12,0,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101001000,32,10,0,0,0,26,0,10,0,8,0,0,0,0,0,39,0,0,28,0,0,28,0,21,0,0,0,0,41,30,0,0,24,0,0,0,0,0,0,37,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,8,7,0,30,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,12,9,0,0,10,0,0,0,0,9,14,0,0,0,0,0,0,0
1101001011,47,0,0,0,0,19,0,27,0,32,12,29,0,0,0,0,0,0,0,0,0,7,0,16,16,0,0,20,0,0,8,0,37,9,0,0,0,10,0,15,0,0,11,0,0,0,0,21,14,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,47,0,0,0,0,8,0,0,23,0,0,0,10,0,0,14,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
1101011100,0,54,21,0,0,0,0,15,15,0,14,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,6,65,27,0,0,0,12,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,6,18,17,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,42,0,0,0,0,0
1101100001,41,0,0,24,24,39,0,37,0,10,0,0,0,0,12,12,0,0,0,0,0,11,0,0,0,0,0,0,12,38,10,40,0,6,0,15,0,11,0,0,0,15,16,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,7,0,24,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
1101100111,44,71,0,52,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,21,0,15,37,36,0,0,9,7,20,0,0,0,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,18,0,0,15,0,9,0,0,14,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
1101111010,0,0,0,0,23,0,0,12,0,44,90,0,0,0,0,33,24,0,13,0,7,0,0,0,0,0,0,9,0,0,0,0,14,0,17,0,15,35,0,20,0,9,0,0,0,0,0,48,0,0,0,12,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13
1110000000,41,0,0,0,0,12,0,0,0,0,0,44,28,0,13,24,0,7,0,0,0,73,0,9,0,0,0,0,12,8,0,0,0,0,0,0,0,0,11,13,0,14,0,10,0,8,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,38,0,13,0,0,0,0,0,32,0,0,0,0,0,0,0,0,7,0,7,0,0,15,0,0,0,0,0,23,0,0,0,0,8,8,0,0,0,0,0,0,0
1110010111,38,31,9,10,0,0,12,0,0,0,0,12,40,23,0,0,0,0,0,0,0,23,97,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,9,0,15,0,16,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,14,0,0,0,9,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,0,9,0,0
1110101010,0,51,0,0,0,0,0,0,0,33,8,38,0,0,17,71,9,0,11,0,0,12,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,27,0,29,26,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,16,0,0,0,0,0,0,11,9,0,0,13,0,0,0,0,0,0,44,0,0,0,0,11,0,0,0,0,0,0,0,0
1110111100,0,53,15,0,0,0,0,0,0,0,0,0,10,0,0,21,0,0,35,0,0,0,0,0,0,0,0,24,28,0,0,0,0,0,0,0,0,0,0,71,0,0,5,14,25,0,10,33,0,12,0,0,14,14,0,0,0,0,0,0,11,0,9,0,0,14,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,8,15
1111000101,9,11,0,0,0,22,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,19,49,0,0,0,15,0,26,16,0,42,9,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,14,0,0,0,0,0,0,13,51,0,0,25,0,0,0,23,24,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,7,10,6,35,0,0,0,0,0
1111001010,12,12,0,0,0,8,0,0,0,32,34,62,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,55,0,14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,26,25,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,26,0,4,0,0,12,7,0,0,0,0,0,0,0
1111001100,14,77,0,0,0,13,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,48,0,0,0,0,0,0,53,0,0,0,0,0,0,10,0,0,13,0,0,0,0,0,0,11,0,0,0,0,0,54,0,0,0,0,0,0,23,31,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,21,0,0,0,13,13,0,0,27,0,0,0,0,0
1111010001,11,0,0,0,0,13,0,67,0,0,15,0,22,0,8,0,0,38,0,0,0,52,22,0,0,0,10,0,0,9,0,7,0,23,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,11,0,12,10,13,27,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21,12,0,13,31,0,0,0,0,0
1111010100,0,54,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,15,0,0,0,10,0,14,0,0,15,0,0,0,0,0,0,0,56,0,0,0,0,0,0,17,0,0,5,0,0,19,0,0,0,0,26,15,0,0,0,0,6,0,0,0,0,0,24,29,0,9,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,11,0,11,7,73,0,0,0,0,0
1111011111,0,64,28,0,0,0,16,0,0,0,34,0,0,22,0,0,0,0,0,0,9,0,43,0,0,0,0,42,0,0,0,0,33,0,0,0,0,16,0,15,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,26,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,19,6,0,0,9,0,11
1111101001,0,0,0,0,0,23,0,23,0,26,0,0,0,0,11,63,0,0,0,0,16,14,0,0,0,0,0,0,10,12,0,12,0,0,0,14,0,0,0,0,0,0,46,0,0,19,0,0,0,0,0,0,0,0,0,10,0,0,11,0,11,0,33,0,0,0,0,0,25,0,0,27,0,0,38,12,0,0,10,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0
1111110111,8,62,0,16,0,0,13,0,0,0,0,0,0,0,0,0,12,0,0,20,15,0,40,0,0,0,0,0,0,0,0,22,12,0,0,0,15,25,0,0,0,0,18,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,0,0,26,0,0,0,0,11,0,23,0,0,0,17,0,0,40,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,11,0,0,0,0,0,0,31,10,0,0,0,9
1111111000,0,0,0,0,16,0,0,26,0,14,28,0,0,0,0,53,7,13,38,0,16,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,67,0,0,0,10,0,0,0,36,0,0,0,0,0,0,0,0,0,0,34,0,12,0,0,0,0,0,0,0,21,0,0,0,0,0,10,0,0,0,14,0,0,0,0,10,0,14,0,0,13,0,0,0,8,0,0,0,8,11,0,7,0,0,5
1111111110,0,57,0,0,0,0,0,0,0,10,61,0,0,0,0,16,10,0,0,0,14,0,0,0,0,0,0,39,10,0,0,0,36,0,0,0,26,4,0,29,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,7,0,0,0,25,6,22,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,12,0,0,0,0,16,14,0,11,14,0
