,0000000011,0000001010,0000001100,0000010000,0000011111,0000100100,0000101011,0000111101,0001000010,0001000100,0001001011,0001100110,0001101000,0001110101,0001111110,0010000010,0010001101,0010101000,0010110111,0010111100,0011000001,0011001010,0011010011,0011010110,0011011001,0011011100,0011100000,0011110010,0100000100,0100000111,0100010011,0100011001,0100101101,0100110101,0100111011,0101001100,0101010101,0101101111,0101110110,0101111001,0110000110,0110010001,0110011000,0110011011,0110111001,0110111111,0111000010,0111001000,0111011111,0111101010,0111101101,0111111011,0111111100,1000001001,1000010100,1000011000,1000101101,1000110001,1000110111,1001100000,1001100011,1001110100,1001111010,1010000000,1010011011,1010011101,1010110000,1010111110,1011000011,1011010001,1011010100,1011011000,1011011111,1011100100,1011101001,1011101110,1100000010,1100001000,1100001011,1100001101,1100010111,1100101100,1101011001,1101101001,1101101010,1101110001,1101111000,1110000001,1110011010,1110101101,1110110111,1111000101,1111010110,1111100110,1111101111
1010110000,16,0,28,66,0,11,21,0,0,0,0,0,0,30,0,39,0,36,0,13,0,0,0,0,0,0,26,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,16,43,25,0,7,0,0,11,47,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010111110,0,40,25,0,134,21,24,9,0,0,0,0,0,0,41,13,0,28,4,27,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,29,25,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
1011000011,89,0,0,7,0,0,0,0,18,22,32,0,0,19,0,22,0,0,0,0,31,5,37,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,55,9,0,0,0,0,18,0,0,15,0,15,0,21,0,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1011010001,21,0,0,104,0,0,0,0,0,33,11,0,0,50,0,0,0,12,0,0,21,0,37,0,18,0,0,0,17,0,16,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,31,7,0,16,0,17,21,12,11,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
1011010100,0,0,10,76,11,13,0,0,0,54,0,0,0,33,23,0,0,11,0,0,0,0,15,21,0,24,0,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,6,0,58,0,0,7,0,0,41,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
1011011000,0,11,20,72,0,0,0,0,0,11,14,0,0,30,25,0,0,60,0,0,0,33,0,0,10,23,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,15,0,13,7,0,0,0,0,0,0,16,14,11,0,10,0,0,36,10,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
1011011111,15,15,0,0,44,0,21,0,0,31,17,0,0,11,41,0,5,0,0,0,0,8,26,15,14,15,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,7,0,0,24,0,0,0,0,10,0,0,0,0,10,0,0,0,0,60,10,10,0,18,13,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
1011100100,0,0,47,0,0,59,0,0,0,33,0,20,0,48,0,3,0,26,0,0,0,0,0,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,52,0,0,33,0,20,0,51,0,0,7,0,0,0,7,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,9,0
1011101001,0,0,0,0,0,12,109,0,0,12,14,0,26,47,0,0,10,45,0,0,20,36,0,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,53,0,0,0,8,0,0,11,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
1011101110,0,57,31,0,0,13,0,0,0,0,0,27,0,0,46,0,0,27,0,0,0,23,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,33,0,0,0,0,0,48,48,0,0,0,19,0,0,0,0,10,12,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,14,12
1100000010,53,51,0,36,10,14,0,0,19,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,92,15,16,0,0,0,0,12,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,0,0,0,0,0,0,0,0,0,0,0,0,60,7,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
1100001000,0,36,34,72,0,0,32,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,58,0,0,6,0,0,0,25,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,23,0,13,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,48,13,15,11,0,15,10,0,0,0,9,11,0,0,0,0,0,0,0
1100001011,78,75,0,3,12,0,45,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,11,12,0,0,12,12,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,48,16,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
1100001101,0,40,56,16,12,0,11,10,0,36,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,31,13,0,10,6,12,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,34,0,0,0,0,0,0,41,0,10,0,0,0,0,0,0,0,0,0,0,11,13,22,10,0,10,0,0,0,0,0,6,0,15,0,0,0,0,0
1100010111,75,11,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,58,37,0,0,36,0,0,7,0,0,0,0,0,0,24,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,7,0,0,0,0,0,0,0,23,0,0,11,0,0,0,0
1100101100,0,39,119,0,10,53,34,17,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,27,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,48,0,0,12,0,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,5,0,10,0,0,0,0,8,0,0,10,0,0,0,0,0
1101011001,12,0,0,75,14,0,18,10,0,21,20,0,0,10,0,0,0,0,0,0,0,0,0,0,18,0,0,0,31,0,9,39,0,0,0,31,25,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,8,0,26,21,0,0,0,7,0,15,13,0,0,0,0,0,0,0,0
1101101001,0,0,6,0,0,0,111,7,0,9,19,0,27,37,0,0,0,10,0,0,0,9,0,0,0,0,0,0,11,0,0,9,11,0,0,4,0,13,0,18,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,28,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,16,13,0,0,16,0,14,23,11,0,0,0,0,0,0,0,0
1101101010,0,74,6,0,0,0,43,0,19,0,0,12,21,0,7,0,0,15,0,0,0,29,0,0,0,0,0,0,14,0,0,0,0,0,21,25,0,12,0,0,0,0,0,0,0,0,19,0,0,22,0,0,0,0,0,0,0,0,0,10,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,12,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0
1101110001,0,0,0,52,0,0,8,14,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,12,7,20,10,36,11,0,12,0,0,17,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,0,15,13,14,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,15,9,0,0,0,0,0,0,0,0
1101111000,0,0,53,56,0,0,8,14,0,0,0,0,18,15,8,0,0,35,0,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,21,37,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,6,0,32,0,17,22,0,0,0,0,0,0,0,0,12,0,0,0,0,11,12,0,0,0,14,7,12,10,6,0,0,0,0,0,0,0,0,0
1110000001,22,0,0,60,0,9,12,0,0,0,0,0,0,0,0,12,0,31,0,0,26,0,0,0,0,0,0,0,74,0,0,7,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,22,0,0,40,12,0,0,0,0,0,51,0,0,0,0,14,17,0,0,0,0,0,0,12,0,21,12,0,0,0,0,0,0,0,20,0,0,0,6,0,0,0
1110011010,11,77,11,32,15,0,29,0,0,0,0,0,0,0,0,0,0,26,0,0,0,29,0,0,0,0,0,12,13,0,14,10,0,0,27,0,0,0,0,0,0,0,11,16,0,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,22,8,0,0,8,0,0,0,11,0,0,0,0,35,0,27,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0
1110101101,0,30,30,0,0,39,45,33,0,0,0,0,0,0,0,0,22,26,0,16,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,23,0,0,0,0,0,72,0,0,0,0,0,0,22,0,9,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,17,0,0,0,0,0,11,0,0,9,11,0,0,10
1110110111,36,0,0,0,38,38,0,10,0,0,0,0,0,16,0,14,0,0,14,0,0,0,0,0,0,0,0,32,0,43,12,0,0,35,9,0,0,0,5,0,0,0,0,14,0,20,0,0,8,0,0,0,8,0,0,0,19,12,13,0,0,0,0,32,0,0,0,19,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,10,0,22,0,0,0,0,0,0,0
1111000101,0,0,0,0,0,10,0,0,0,77,0,0,0,15,0,0,28,0,0,0,25,0,0,0,0,0,0,0,33,18,0,0,0,8,0,8,35,0,0,0,15,0,0,0,0,0,0,0,9,0,13,0,8,13,0,0,39,0,0,0,0,0,0,43,0,0,0,0,9,11,13,0,16,0,0,0,0,0,0,20,0,0,0,0,0,18,0,16,0,0,0,0,0,0,0
1111010110,0,0,0,0,53,0,0,0,0,9,0,0,0,12,45,0,0,0,0,0,0,15,20,19,0,9,0,11,12,24,0,0,0,0,0,0,34,0,29,0,37,0,0,5,0,0,17,0,24,0,0,0,21,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,26,15,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0
1111100110,15,11,0,0,0,48,0,0,0,8,0,40,0,9,0,0,0,0,0,0,0,0,0,15,0,0,8,11,27,12,0,0,0,0,0,0,0,0,24,0,31,0,0,0,0,0,20,0,0,17,0,0,29,0,0,0,11,0,0,28,12,0,15,13,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,14,24,0,18
1111101111,17,17,0,0,0,16,22,0,0,0,0,0,0,12,24,0,18,0,0,0,0,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,33,0,0,5,0,0,0,0,22,0,0,14,25,15,11,0,0,0,0,27,0,0,0,14,0,9,11,0,0,0,14,0,0,0,0,8,0,16,17,0,0,37,0,0,15,0,0,0,9,0,0,0,15,0,11,8,15,0
