,0000000010,0000000101,0000001001,0000010000,0000011101,0000101011,0000101101,0000110101,0000110110,0000111000,0001001000,0001001011,0001011010,0001100110,0001101001,0001111101,0001111110,0010001110,0010100100,0010110111,0011000000,0011000110,0011011101,0011011110,0011101010,0011101101,0011110101,0100000011,0100001000,0100010010,0100100001,0100110111,0100111001,0100111110,0101000101,0101010110,0101011100,0101100111,0101110001,0110000000,0110001001,0110010100,0110100010,0110111010,0110111111,0111001111,0111011011,0111100011,0111100110,0111101001,0111110010,0111111110,1000010011,1000100011,1000100101,1000101111,1000110111,1000111110,1001000111,1001001001,1001010001,1001011000,1001011111,1001101000,1001110011,1001110100,1001111001,1010000101,1010001000,1010010100,1010101101,1011000011,1011001100,1011110010,1011110111,1100000110,1100001011,1100101101,1100101110,1100110100,1100111000,1101000001,1101011001,1101100010,1101101100,1101111110,1110001101,1110010000,1110010110,1110011010,1110101000,1110101111,1110111011,1110111110,1111000100,1111001000,1111001110,1111010010,1111010101,1111011100,1111100000,1111101010,1111101101,1111110001,1111110100,1111111000
1001001001,48,47,83,0,13,7,0,0,0,0,38,42,12,0,25,0,0,0,0,0,21,0,11,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,27,0,0,0,0,10,8,18,0,14,0,0,6,0,0,0,0,13,0,0,0,0,12,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010001,47,54,12,24,8,0,0,28,0,0,0,16,11,0,0,0,0,0,0,0,7,0,52,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,8,0,0,0,0,6,58,6,15,0,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011000,91,0,11,33,12,0,0,0,0,41,66,0,50,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,40,38,0,12,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011111,37,48,22,0,21,11,0,12,0,0,0,19,11,8,0,9,13,8,0,0,0,0,28,14,0,0,0,10,0,0,0,0,0,18,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,17,0,0,9,0,10,0,65,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001101000,57,0,16,0,0,16,0,0,0,103,41,0,0,11,42,0,0,8,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,9,23,23,0,0,5,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110011,39,14,0,0,0,30,0,90,8,0,0,42,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,25,20,14,0,7,0,0,0,35,0,19,0,20,0,10,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
1001110100,62,29,0,17,0,0,0,37,15,67,0,0,0,19,10,11,12,0,27,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,12,16,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,55,0,0,0,0,0,20,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1001111001,0,0,28,0,43,20,0,19,0,49,0,0,8,0,15,13,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,18,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,0,0,0,0,7,29,17,14,8,27,0,9,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,11,0,0,11,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,18,0,0,0
1010000101,60,122,29,0,13,0,0,7,0,0,0,0,0,0,0,0,0,0,110,10,50,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,8,0,0,0,13,0,0,0,0,0,0,0,0,11,0,13,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010001000,107,19,49,36,10,0,0,0,0,43,33,0,0,0,0,0,0,7,12,0,17,0,0,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,29,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,13,0,0,0,0,0,16,15,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
1010010100,66,73,0,61,27,0,0,9,17,0,0,0,0,0,0,0,0,10,58,23,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,13,0,0,0,10,0,8,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,10,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1010101101,20,25,34,0,67,6,19,13,0,41,0,0,0,0,8,0,0,9,66,8,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,26,23,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,18,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,0,0,0
1011000011,57,17,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,13,5,0,42,9,24,0,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,33,21,11,0,0,0,10,23,0,0,0,0,5,0,0,36,0,0,0,28,0,14,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
1011001100,68,18,9,14,0,0,0,0,0,23,45,0,0,9,0,0,0,62,43,0,31,8,10,13,9,15,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,10,12,0,0,16,0,0,0,0,0,0
1011110010,53,0,0,13,0,0,0,19,25,16,0,8,7,12,13,0,0,0,0,0,12,12,13,0,29,0,0,0,0,48,0,0,0,13,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,22,0,9,0,0,0,0,0,0,0,31,0,0,0,32,15,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0
1011110111,0,12,0,0,0,0,0,43,23,0,0,8,0,6,0,0,0,0,49,57,0,11,22,0,0,0,26,0,0,19,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,14,5,0,9,0,15,0,74,0,13,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0
1100000110,133,72,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,9,14,0,0,22,0,0,0,0,0,7,32,23,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,22,3,0,11,19,0,0,0,0,19,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100001011,48,47,57,0,0,19,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,54,0,0,0,0,0,22,0,0,0,0,0,6,0,11,0,0,14,0,0,0,0,0,0,26,6,0,9,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,9,0,0,0,0,21,0,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100101101,0,60,34,0,49,0,33,0,0,26,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,22,0,9,0,12,0,32,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,39,11,6,7,0,0,0,0,15,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0
1100101110,95,9,0,0,0,0,0,0,0,24,0,0,0,28,0,0,0,12,0,0,0,0,0,0,12,0,0,0,35,0,0,0,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,26,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,32,11,0,28,0,0,0,0,22,16,0,0,0,0,12,14,0,13,0,0,18,0,0,0,0,0,0,0,0,0
1100110100,17,65,0,26,14,0,0,30,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,0,13,0,8,0,10,14,0,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,9,0,9,0,18,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1100111000,34,0,15,23,24,0,0,7,0,92,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,69,16,0,0,15,15,0,0,8,0,9,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,17,13,0,11,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1101000001,46,51,26,0,0,0,0,0,0,0,15,37,0,0,12,0,0,0,0,0,48,0,0,0,0,0,0,26,44,0,12,0,0,0,21,0,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,12,12,25,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,9,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101011001,0,10,33,0,39,0,0,0,0,6,33,4,18,0,0,0,0,0,0,0,0,0,24,0,0,0,0,50,0,0,0,0,26,0,21,0,12,0,17,0,8,0,0,0,0,0,15,0,0,0,0,0,20,0,0,0,0,0,0,25,24,22,14,0,0,0,24,0,0,0,0,0,0,0,0,0,8,15,0,0,0,6,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101100010,101,0,0,0,0,0,0,0,0,10,0,8,0,27,34,0,0,0,0,0,0,0,0,0,58,0,0,0,38,26,0,0,0,0,0,0,0,14,10,0,0,0,14,0,0,0,0,10,17,0,7,0,0,20,11,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,8,14,0,9,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0
1101101100,23,20,0,0,0,0,10,0,0,73,9,0,0,37,0,0,0,32,0,0,0,0,0,0,22,0,0,0,16,0,0,0,0,0,21,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,14,24,9,11,0,0,0,8,9,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0
1101111110,27,0,0,0,0,0,0,0,10,7,0,0,15,34,0,0,13,0,0,0,0,0,0,0,8,0,0,0,0,17,0,10,0,40,16,21,43,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,9,0,10,0,0,0,0,51,0,26,14,0,0,0,0,0,0,0,0,0,0,0,13,14,24,0,0,0,0,24,18,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0
1110001101,23,66,44,13,46,0,16,0,0,9,0,0,0,0,0,0,0,24,23,0,16,0,12,0,0,0,0,0,27,0,0,0,0,0,38,0,0,0,0,0,27,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,23,12,0,8,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,13,0,0,0
1110010000,58,10,0,52,0,0,0,14,0,0,10,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,12,14,49,0,0,0,0,0,0,0,0,0,30,37,13,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,22,24,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,25,13,10,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0
1110010110,60,36,0,11,0,0,0,0,21,0,0,0,0,12,0,0,0,23,14,58,0,25,0,0,0,0,0,0,0,43,0,0,0,27,0,10,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,27,0,0,0,14,0,0,0,0,0,0,0,23,0,8,0,0,0,11,10,0,10,8,0,0,0,0,0,0,0,0
1110011010,57,19,27,12,0,0,0,0,0,0,12,0,24,0,0,0,0,26,0,0,0,0,0,0,0,0,0,16,41,35,0,0,0,19,0,0,0,0,0,0,38,0,0,23,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,10,0,18,8,0,0,12,10,0,0,0,0,0,0,0,0
1110101000,42,0,6,0,24,0,0,0,0,80,0,0,0,0,0,0,0,14,0,0,0,0,0,0,26,0,0,0,48,0,0,0,0,11,0,0,0,0,0,28,38,0,20,13,0,0,0,0,0,10,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,12,0,0,0,0,0,13,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,13,7,0,0,0,13
1110101111,17,58,0,0,9,11,5,0,0,12,0,0,0,0,0,0,0,13,55,19,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,11,0,29,0,7,29,0,14,0,0,0,0,0,9,0,41,0,0,0,0,0,0,11,0,0,0,0,11,0,0,10,0,0,0,0,0,27,12,9,0,0,0,0,0,0,0,11,0,0,0,11,0,10,13,0,0,12,0,0,0,0,0,7,0,0,0
1110111011,0,21,31,0,53,13,0,37,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,19,0,22,0,0,13,0,0,0,0,0,0,0,34,0,20,30,10,0,10,22,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,11,0,9,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,11,0,5,0,14,15,12,25,4,0,0,0,0,0,0,0,0,0,0,0,0
1110111110,14,16,0,10,37,0,0,0,20,16,0,0,0,0,0,0,0,26,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,69,0,0,14,0,0,0,11,7,0,27,10,0,0,0,0,0,0,10,0,0,0,10,0,6,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,10,0,13,12,12,9,11,27,0,0,0,19,0,0,0,0,0,0,0,0,0
1111000100,32,16,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,25,76,0,79,26,0,0,0,0,0,0,14,0,0,0,0,0,14,7,0,0,0,16,0,17,0,0,0,3,0,0,13,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,9,0,0,0,0,0,0,15,13,0,12,7,11,0,0,0,13,0
1111001000,12,0,6,0,0,0,0,0,0,7,62,0,0,0,0,0,0,22,0,0,43,0,0,0,27,0,0,0,67,0,0,0,0,0,0,0,0,0,0,10,27,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,24,13,0,0,0,0,0,0,0,0,0,15,0,12,0,0,10,0,0,13,0,0,0,13,0,9,0,0,8,4,12,0,0,0,18
1111001110,42,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,71,0,0,16,23,0,16,0,0,0,0,42,0,0,0,0,42,9,0,0,0,0,0,0,0,0,0,0,27,13,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,17,14,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,8,0,0,15,0,0,10,12,0,0,0,15,0,12,0,0,0,0
1111010010,38,0,0,0,0,0,0,0,0,0,6,19,22,6,0,0,0,0,0,6,22,27,0,0,0,0,0,0,22,71,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,24,10,0,0,38,0,22,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,39,15,14,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0
1111010101,0,67,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,48,0,63,0,0,0,21,9,0,0,0,0,0,0,14,10,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,14,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,25,0,0,0,0,18,9,0,0,0,0,0,8,0,0,15,0,10,0,0,6,6,17,0
1111011100,12,0,0,19,20,0,0,0,0,0,36,0,0,0,0,0,0,26,26,0,4,0,22,26,0,0,0,0,13,0,0,0,0,20,0,10,57,0,0,0,9,10,0,0,0,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,15,0,0,13,9,0,0,0,0,0,6,10,9,0,19,0,0,0,15,0,8,12
1111100000,16,0,0,0,0,0,0,0,0,15,0,0,0,0,37,0,0,14,33,0,37,0,0,0,41,0,0,0,13,0,0,0,0,0,0,0,0,0,16,24,0,0,9,0,0,0,0,21,4,10,42,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,21,0,0,12,0,0,0,8,20,0,0,0,0,0,13,0,15,7,7
1111101010,26,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,10,0,0,0,0,0,0,90,0,0,0,56,0,0,0,0,22,0,0,0,0,0,0,0,0,27,3,0,0,7,19,12,2,13,12,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,35,0,0,0,0,13,0,17,0,0,0,0,8,0,0,0,0,0,0,13,13,9,0,0,14,14,0,0,0,8,0,0,0,0,7
1111101101,0,0,0,0,10,0,25,0,0,8,0,0,0,0,13,0,0,38,48,0,22,0,17,0,13,7,7,0,0,0,0,0,0,0,44,0,8,0,0,0,12,0,0,0,0,20,0,26,0,10,0,0,0,0,36,7,0,0,0,12,0,0,10,0,0,0,8,0,0,0,10,0,0,0,0,0,15,21,0,0,0,0,0,0,6,0,10,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,16,0,0,0
1111110001,0,8,0,0,27,0,0,51,0,0,0,0,0,0,11,0,0,0,4,13,14,0,28,0,0,0,16,13,0,18,0,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,31,0,7,39,0,0,13,23,0,0,0,0,0,0,0,0,0,24,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,33,0,0,0,0,13,0,0,0,0,16,5,0,14,0,12,0,8,11
1111110100,7,12,0,0,8,0,0,0,12,23,0,0,0,0,0,0,0,9,41,6,0,0,0,0,0,0,21,0,0,33,0,0,0,0,0,12,28,0,13,0,0,31,0,0,0,0,0,0,10,0,22,14,0,0,26,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,32,12,0,0,0,0,0,12,0,0,0,6,11,8,0,11,9,0,16
1111111000,11,0,0,0,30,0,0,0,0,58,34,0,0,0,0,0,0,11,0,0,0,0,0,0,42,0,0,0,0,0,0,0,12,0,0,0,15,0,7,0,24,0,0,6,0,0,11,0,0,13,36,4,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,22,0,0,13,0,11,0,0,12,0,0,0,11,15,12,9,9,10,0
