0010010011,237,0,0,0,0,0,7,0,13,10,72,63,0,0,0,0,12,0,0,0,12,0,0,0,0,0,22,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
0010010100,91,0,58,0,26,0,16,0,0,6,10,196,0,34,0,0,0,0,0,0,0,0,0,0,12,0,25,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010100010,54,51,60,0,0,0,0,0,0,21,32,34,11,21,0,0,0,17,0,0,15,0,0,0,0,0,87,11,0,0,0,41,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010101100,0,52,41,10,12,0,0,30,0,33,0,61,0,172,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0010111001,104,30,0,7,0,0,0,0,6,49,43,8,0,47,20,0,11,0,0,11,0,0,0,0,0,0,113,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011001110,11,7,22,9,75,38,32,5,0,21,22,22,0,5,0,11,0,0,0,0,0,0,0,15,0,0,14,0,0,6,0,100,0,0,0,0,0,7,0,0,0,0,0,42,0,0,0,0,0,0,14,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0
0011010001,156,0,6,0,0,0,68,0,16,0,10,25,0,0,0,0,23,0,0,0,0,0,0,0,0,0,25,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
0011110010,35,20,9,0,0,0,92,0,21,27,11,48,12,8,0,0,15,31,13,11,0,0,0,0,0,0,14,0,0,0,0,51,0,0,0,0,10,0,0,0,9,0,0,0,11,0,0,0,12,0,0,0,12,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
0011110111,53,0,20,36,0,8,29,0,25,0,23,30,0,18,0,0,12,32,43,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,9,0,9,0,0,0,0,0,26,0,0,0,0,0,0,8,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
0011111000,9,71,0,0,21,0,54,11,11,63,0,0,0,56,17,0,9,10,0,0,0,0,0,0,0,0,14,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,7,0,0,0
0100000011,108,0,0,10,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,111,9,10,13,12,6,29,15,16,0,16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,11,0,9,0,0,0,0
0100001000,66,29,0,0,11,0,0,0,0,47,12,10,0,0,0,0,0,0,0,0,35,49,0,24,26,0,48,15,0,16,0,78,0,0,0,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
0100001111,48,0,0,49,14,36,0,0,0,0,37,0,0,12,0,0,0,0,0,0,48,23,10,12,7,11,51,0,13,14,0,15,12,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,25,0,26,0,0,0,8,0,0
0100010010,94,0,15,0,0,0,40,0,0,9,11,55,0,0,0,0,0,0,0,0,61,12,0,96,12,7,0,18,0,0,13,28,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0100010101,153,0,24,0,0,0,0,0,0,0,9,47,0,0,0,0,0,0,0,0,0,6,0,15,76,0,70,0,0,0,0,60,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
0100011011,106,0,0,8,0,12,0,0,0,8,83,0,0,0,0,0,0,0,0,0,38,35,12,47,0,0,43,0,12,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,7,24,0,0,0,0,0
0100100001,98,21,0,16,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,18,14,0,0,18,0,229,7,9,0,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0100100010,38,30,50,12,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,79,0,0,22,0,0,91,45,9,9,14,32,0,0,0,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0100101011,0,34,0,58,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,31,9,8,9,0,9,116,35,13,11,10,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,28,27,0,0,0,0,0
0100101100,0,31,57,12,14,0,0,30,0,0,0,11,0,63,0,0,0,0,0,0,13,32,0,0,16,0,126,7,0,56,0,0,0,0,18,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100110011,107,0,9,17,0,0,0,0,7,0,32,4,0,0,0,0,0,0,0,0,13,0,0,26,13,9,72,16,11,0,0,29,0,0,0,0,38,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26,10,23,0,0,0,0,0
0101000000,29,0,0,0,41,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0,22,12,0,49,11,0,0,0,195,0,8,19,11,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
0101001101,0,0,0,15,56,29,0,9,0,0,0,0,0,29,0,0,0,0,0,0,11,14,9,0,32,0,56,0,0,0,0,170,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,14,0,16,0,0
0101010100,15,0,63,0,52,0,35,0,0,0,0,23,0,15,0,0,0,0,0,0,0,0,0,40,73,0,0,0,0,12,0,91,13,0,7,0,19,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,16,0
0101100100,0,0,56,0,32,0,0,30,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,11,0,65,24,0,27,0,85,0,11,17,12,25,0,0,0,0,17,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0101101000,0,75,0,0,6,0,0,46,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,68,57,10,27,0,97,0,0,22,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0
0101110000,62,0,19,0,0,0,65,0,8,0,0,0,0,13,0,0,7,8,0,12,0,8,0,35,0,0,49,12,0,12,0,67,0,17,18,13,56,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0110001110,23,8,8,10,26,10,0,0,0,47,35,69,0,48,0,20,0,0,0,0,36,29,22,23,0,0,12,0,0,20,0,27,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110100111,67,0,50,61,0,0,0,0,0,0,36,9,13,52,0,0,0,0,20,0,10,0,0,0,0,0,33,9,14,0,0,51,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,11
0110110110,64,0,88,8,0,0,0,0,0,11,16,109,10,42,0,0,0,46,10,0,0,0,0,15,0,0,0,11,0,18,0,0,0,0,0,0,8,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
1000100010,62,25,45,0,0,0,0,0,0,0,8,0,23,0,0,0,0,0,0,0,16,0,0,0,0,0,84,30,0,0,0,21,0,0,0,0,0,0,0,0,38,9,27,63,14,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
1000100100,36,18,97,0,16,0,0,9,0,0,0,10,0,63,0,0,0,0,0,0,0,0,0,0,8,0,120,0,0,16,0,0,0,0,9,0,0,0,0,0,15,10,10,30,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000110110,88,0,84,12,0,0,6,0,0,0,0,23,0,0,0,0,0,12,0,0,0,0,0,13,0,0,13,0,0,12,0,0,0,0,0,0,13,0,0,8,41,21,30,30,34,0,0,23,0,0,0,11,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1001000000,42,11,0,0,15,0,39,0,0,0,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,68,0,0,0,0,174,0,0,18,0,0,0,0,0,12,7,0,26,8,0,6,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0
1001010011,115,0,0,0,0,14,31,0,25,0,23,0,0,0,0,0,14,0,0,0,0,0,0,9,0,0,0,0,0,0,0,132,0,0,0,0,10,0,0,0,0,0,0,17,53,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,15,0,0,17,0
1001011001,70,0,0,0,0,15,13,0,18,0,10,11,0,0,0,0,8,0,0,0,0,12,0,0,9,0,68,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,15,21,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
1001100101,23,0,18,0,13,0,0,9,0,0,0,0,0,23,0,0,0,0,16,0,0,0,0,0,0,0,107,0,0,0,0,122,0,0,7,0,25,0,0,0,9,13,0,6,15,0,36,13,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,14,0,13,0,0
1001110100,29,0,83,0,24,0,33,15,0,0,0,8,0,43,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,32,0,18,7,0,34,0,0,0,10,19,23,13,27,0,36,8,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
1001111010,14,43,0,4,0,0,51,0,28,27,8,8,0,0,0,0,0,8,0,12,0,0,0,12,0,0,17,14,0,0,0,38,0,0,0,0,35,0,0,0,18,17,29,53,17,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,15,0,11,0,0,0
1010000011,114,0,0,0,0,0,0,0,0,13,81,24,17,0,0,0,0,0,0,0,43,0,0,0,0,0,47,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,39,0,10,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0
1010001110,8,8,13,10,9,0,0,0,0,30,17,95,0,46,0,27,0,0,0,0,0,10,11,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,104,0,0,0,0,0,49,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0
1010010111,111,0,0,9,0,0,0,0,0,0,53,152,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,21,10,0,0,11,0,29,0,0,0,0,17,0,0,0,0,0,27,9,0,0,0,0,8,0
1010110010,80,7,30,0,0,0,9,0,0,20,28,80,28,0,0,0,0,37,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,9,40,0,39,0,11,0,0,0,14,13,0,7,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0
1010111011,42,11,0,47,0,0,0,0,22,19,90,6,0,0,47,0,0,0,13,0,0,0,0,0,0,0,58,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,28,0,8,0,0,0,8,18,0,12,15,0,0,10,0,10,0,0,0,0,18,0,0,0,0,0
1011001111,0,0,0,21,12,38,0,0,0,0,42,8,0,15,0,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,87,9,0,0,0,0,0,0,0,0,0,0,60,25,0,26,0,0,50,11,0,0,0,13,22,9,0,0,0,0,0,0,0,0,19,0,0
1011101010,0,78,0,13,0,0,0,0,8,36,31,11,13,26,0,6,0,11,0,13,0,0,0,0,0,0,14,20,0,13,0,78,0,0,0,0,0,0,0,0,29,0,9,24,0,0,0,0,7,0,0,0,0,0,0,33,11,0,16,0,0,0,0,0,0,0,0,0
1011101100,0,32,0,16,27,0,0,36,0,0,0,26,0,149,0,18,0,0,0,13,0,0,0,0,0,0,12,0,0,5,0,28,0,0,0,0,0,0,0,0,10,31,0,11,0,0,33,0,0,0,0,0,0,0,0,29,11,0,13,0,0,0,0,0,0,0,0,0
1011110001,82,0,0,0,0,0,27,0,25,0,19,31,0,20,15,0,34,12,9,12,0,0,0,0,0,0,54,0,0,0,0,95,0,0,0,0,21,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,0,0,0,0,0
1011111110,0,0,0,27,0,0,26,0,16,21,0,63,0,81,0,11,0,25,32,6,0,0,0,14,0,0,0,0,0,29,0,0,0,0,0,0,6,0,0,0,9,9,62,17,0,0,10,0,9,0,0,0,0,0,7,14,6,0,0,0,0,0,0,0,0,0,0,0
1100001001,58,11,0,0,0,0,0,0,0,17,41,0,0,7,0,0,0,0,0,0,23,57,12,0,11,12,109,0,16,0,0,36,11,0,0,0,9,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,10,12,0,0,0,0
1100010011,101,0,0,0,0,0,0,0,0,0,68,6,0,0,0,0,0,0,0,0,37,16,0,69,21,13,10,0,0,0,11,43,0,0,0,0,8,0,0,0,10,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,12,21,14,7,0,0,3,0
1100011111,32,0,0,31,0,23,0,0,0,0,39,18,0,0,0,0,0,0,0,0,12,7,23,38,40,13,34,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,7,0,12,0,0,6,0,0,0,0,21,34,32,11,0,0,13,10,0
1100111011,19,0,0,47,0,0,0,0,14,0,40,0,0,0,13,0,0,0,0,0,0,22,0,14,0,15,61,9,20,16,14,6,0,0,0,0,30,0,0,0,8,0,28,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,9,26,46,20,0,0,0,0,0
1101000001,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,49,0,0,0,19,0,61,0,0,0,0,178,10,0,16,0,31,0,0,0,0,0,0,14,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,31,0,0,0,0
1101011000,0,0,0,0,8,0,27,0,0,20,0,13,0,0,0,0,0,0,0,0,0,48,0,46,34,0,13,0,0,13,0,146,0,12,0,10,28,0,0,0,0,0,0,9,0,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
1101101111,0,0,0,78,0,44,0,7,0,0,7,0,0,0,0,0,0,0,21,0,0,0,17,0,11,0,27,24,23,28,0,23,12,0,0,0,36,0,0,0,0,0,0,25,0,0,22,0,0,0,0,0,0,0,0,8,12,0,0,12,0,13,14,14,0,0,8,14
1101110111,39,0,5,16,0,14,0,0,21,0,0,0,0,0,0,0,0,15,42,0,0,0,0,0,35,0,0,9,0,0,12,58,0,0,0,0,48,0,0,0,0,0,22,0,9,0,15,15,0,0,0,0,0,0,0,0,0,21,0,0,21,21,14,9,0,20,19,0
1110101111,0,17,14,87,0,9,0,0,0,0,29,0,0,92,0,0,0,0,13,0,0,0,10,0,0,0,22,0,20,22,0,0,0,0,0,0,0,10,8,0,0,0,11,0,0,0,0,0,0,27,0,0,0,13,0,10,14,0,0,0,16,47,0,0,0,9,0,0
