1001110010,28,0,9,8,24,42,29,0,39,0,31,0,0,20,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,11,17,39,0,0,24,0,11,0,0,0,0,12,0,0,0,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1001111100,0,0,54,0,20,84,0,0,0,11,21,22,0,0,18,0,0,0,0,0,0,0,0,0,28,0,12,9,0,15,0,0,10,0,0,0,10,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,11,0,41,8,0,0,0,0,16,0,11,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010000011,114,29,0,26,11,0,0,0,0,0,0,0,0,0,0,14,31,9,0,12,4,17,0,0,0,11,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,13,0,0,0,15,0,13,12,8,0,0,42,0,21,28,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,12,0,0,0,0,0,0
1010000100,51,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,63,49,0,0,7,11,0,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,84,0,0,0,0,0,21,0,0,0,0,46,55,0,0,0,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010010111,70,59,18,0,0,0,14,0,0,0,0,0,0,0,0,0,39,36,0,0,0,79,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,8,0,0,0,0,0,0,0,0,0,28,9,0,26,0,0,0,0,0,0,20,0,9,20,0,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010101011,0,26,8,101,44,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,16,55,10,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,7,7,0,11,9,0,0,26,0,0,71,0,0,0,13,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,9,0,0,0,0,0,0,0
1010110010,16,0,0,0,26,57,20,0,21,0,0,0,0,0,0,0,72,21,0,0,44,12,0,7,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,12,22,23,0,0,0,13,0,12,0,0,11,0,0,0,0,11,0,11,0,0,0,0,0,21,0,0,0,0,10,0,0,0,0,0,0,0,14,0
1011000101,55,9,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,59,0,12,0,21,0,0,0,23,0,36,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,0,0,0,41,0,0,0,0,0,23,0,0,0,0,21,10,17,10,0,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
1011001000,26,0,0,0,151,0,0,10,0,0,10,0,0,0,0,0,13,0,16,0,0,0,13,0,0,0,10,0,18,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,46,14,0,9,7,0,27,11,0,0,0,0,28,10,0,0,16,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0
1011011111,16,16,61,0,10,0,0,12,0,0,0,0,21,0,0,0,14,0,0,0,0,78,0,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,23,0,0,0,0,8,0,0,0,0,15,24,0,17,0,8,13,0,0,0,0,0,18,17,0,20,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0
1011110000,21,0,0,0,11,78,0,11,23,0,21,0,0,0,11,0,39,15,16,12,11,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,5,11,0,0,19,35,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,10,0
1100000001,153,0,9,0,0,21,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,49,22,0,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,17,0,0,0,0,0,0,12,0,0,31,0,0,0,0,0,0,0,0,0,58,10,0,0,0,0,0,17,0,0,0,0,0,0,14,0,0,0,0,0,0
1100000110,27,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,24,0,13,0,12,0,0,5,0,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,47,22,0,12,0,0,31,0,0,0,0,39,13,0,0,0,0,0,0,0,16,80,0,0,0,22,0,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1100101001,59,0,45,74,27,51,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,18,0,0,0,0,0,16,0,13,0,5,12,0,0,0,12,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,11,0,0,0,0,0,30,0,0,0,0,0,6,13,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
1101010011,116,10,0,0,10,0,0,39,53,0,0,0,0,23,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,26,0,0,0,0,17,0,8,0,10,15,0,0,7,17,0,18,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,12,17,0,0,0,16,0,0,0,0,0,0,0,0,0,17,0,0,0,0,22,0
1101010100,14,14,18,0,0,11,0,11,16,25,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,23,55,0,0,0,0,0,12,0,16,34,0,15,24,0,8,0,0,0,0,14,0,10,0,0,0,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0
1101100111,19,33,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,19,0,0,0,16,0,37,0,30,33,11,0,0,29,0,0,0,0,28,0,15,15,34,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101101010,0,0,0,30,125,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21,0,26,17,0,0,0,48,0,0,0,0,0,0,0,0,8,0,0,16,12,9,0,0,10,0,26,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,19,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
1110000010,53,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,92,0,0,0,27,6,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,7,14,0,0,0,0,7,11,0,8,0,0,30,0,0,0,0,37,16,0,14,0,0,0,0,0,9,41,0,0,0,0,0,7,15,6,0,18,8,0,0,6,0,0,0,0,0,0
1110001000,72,0,5,0,36,0,0,0,0,0,0,0,0,0,0,0,21,0,40,0,0,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,9,0,0,0,0,0,0,0,0,10,0,0,7,5,12,0,16,7,0,44,0,0,0,0,0,0,0,0,0,0,11,53,0,18,0,0,11,0,0,7,14,0,0,0,0,0,21,11,8,0,0,11,0,0,0,12,0,0,0,0,0
1110001011,46,9,0,22,16,0,0,0,0,0,0,0,0,0,0,12,10,0,8,0,0,25,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,10,0,45,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,0,34,0,0,0,0,0,0,8,0,0,0,41,0,0,57,0,0,0,12,0,0,9,0,0,0,0,0,19,18,0,0,0,0,0,12,18,0,13,0,0,0,0
1110011101,13,0,125,11,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,0,0,10,0,0,0,0,0,0,0,0,0,7,9,0,0,0,10,0,0,0,0,0,0,0,0,0,13,13,36,0,0,0,0,21,0,0,0,25,0,15,0,0,0,0,0,0,0,0,0,9,0,42,0,6,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,11,14,0,7,0,11,0,0,17
1110100110,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,27,8,0,0,34,69,0,29,0,0,0,11,0,37,0,0,0,0,23,0,0,0,0,0,0,7,0,0,0,0,27,0,0,12,11,0,0,0,0,0,5,18,0,0,15,0,0,9,0,0,0,0,28,31,0,10,0,0,0,0,0,0,43,0,0,0,9,0,9,0,0,0,0,13,6,0,0,0,0,0,0,0,0
1110110000,25,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,29,41,0,20,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,22,0,33,0,0,0,0,0,16,40,0,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,11,7,0,0,7,15,0,0,0,7,0,13,0,0,0,0,0,23,13,0,0,0,8,17,0,0,0,0,0,0,0,0
1110111100,0,0,40,3,0,19,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,11,13,12,24,0,0,0,0,0,0,0,42,0,0,0,36,0,0,0,0,24,0,0,0,0,0,15,0,6,10,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,34,0,27,0,8,0,0,0,0,0,0,14,0,0,0,0,0,10,6,0,10,15,17,0,10,0,11,0,0,13,0,19
1110111111,7,0,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,13,0,0,0,0,0,0,0,0,0,0,0,11,46,0,0,20,0,0,0,0,0,7,14,0,21,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,14,0,0,8,0,0,0,22,0,7,0,16,9,7,0,11,0,0,0,0,0,17,12,9
1111000001,57,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,10,11,0,33,0,0,0,0,0,7,0,9,9,0,22,21,0,0,0,0,0,39,0,0,0,0,0,8,0,0,0,0,0,0,0,35,0,16,0,0,0,0,7,0,0,0,0,27,0,6,0,0,27,0,15,0,0,20,24,0,0,10,0,0,0,0,0,0,0,8,13,0,0,20,0,0,0,0,0,15,0,0,0
1111001100,0,0,0,0,32,0,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,20,7,0,0,0,0,31,0,0,0,0,17,13,0,0,0,0,0,0,0,0,7,0,0,0,24,15,17,7,24,10,38,0,0,0,0,0,36,0,0,0,13,0,55,0,0,0,40,9,0,0,0,14,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,11,0,13,0,0
1111001111,0,4,0,10,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,44,0,0,0,22,0,0,0,0,0,0,0,0,11,0,0,15,0,50,4,0,0,0,0,0,0,0,24,0,0,0,23,19,0,0,13,30,0,0,0,0,0,32,11,0,0,0,10,0,0,0,0,52,0,23,0,0,0,0,0,0,26,0,0,0,12,0,0,0,0,0,9,16,0,0,7,0,0
1111011001,40,0,17,0,0,0,0,51,0,0,0,0,0,0,31,0,10,0,26,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,52,0,14,24,19,0,0,0,0,10,0,0,0,0,14,13,13,0,0,0,0,5,8,0,0,16,14,14
1111011110,0,0,10,0,46,0,0,0,17,0,0,0,0,0,0,0,12,17,0,0,0,16,0,0,0,0,36,0,0,15,0,0,0,0,0,0,44,0,0,0,17,0,0,12,0,0,18,12,26,0,0,0,17,14,5,0,7,18,11,0,0,0,0,36,0,0,0,5,0,0,0,0,0,0,0,39,0,0,6,0,0,13,0,0,4,0,0,0,0,0,12,0,0,8,7,0,0,0,0
1111110011,31,0,0,11,0,0,0,11,30,0,0,0,0,27,0,0,0,0,0,0,12,71,0,0,0,0,0,0,0,9,0,0,0,0,11,12,0,0,0,0,0,0,0,49,12,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,29,0,0,0,6,0,0,0,0,14,0,0,0,0,35,13,0,0,0,8,0,12,0,0,0,0,0,0,0,0,11,25,0,0,16,0,10,0
1111111101,13,0,54,11,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,33,0,0,11,0,0,6,14,0,0,0,12,0,0,0,0,0,0,0,0,9,16,0,21,14,0,0,7,0,0,0,0,22,0,11,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,25,0,38,0,12,0,0,0,0,0,0,26,0,0,0,0,14,0,0,5,16,0,15,0,13,14,12,0
