0010000001,259,0,61,0,0,0,0,0,0,0,75,15,8,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
0010001101,197,0,15,0,90,0,0,0,0,0,46,12,27,17,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0010011011,182,83,0,17,10,0,0,0,0,0,0,0,95,0,0,9,23,0,0,0,0,0,0,0,0,39,0,0,0,19,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0010110001,95,0,15,0,0,0,0,28,9,0,77,0,61,44,0,7,45,0,0,11,0,52,0,0,0,40,0,0,0,0,0,0,0,0,7,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011001010,121,28,11,148,0,7,15,0,0,13,0,0,17,0,34,0,0,0,0,25,0,0,0,0,0,44,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011010101,44,0,80,0,115,0,0,11,0,0,0,0,10,29,0,111,0,11,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
0011100011,98,0,47,75,0,0,12,11,34,0,12,0,8,0,10,34,60,13,0,67,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011110110,17,11,0,46,12,0,0,8,21,23,0,0,9,0,0,76,10,26,0,77,0,27,0,0,0,25,0,13,0,51,20,0,0,0,0,0,0,0,0,0,0,13,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0011111000,49,28,28,0,23,62,41,29,0,25,0,0,106,0,16,48,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100000010,236,24,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,19,0,34,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0100001101,260,0,0,0,87,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,18,21,0,0,10,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100110100,117,0,14,0,17,0,0,10,0,0,0,0,10,20,0,26,0,16,0,31,0,122,10,0,0,30,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,9,0,0,0,0,0,0
0100111101,107,13,0,0,69,12,0,0,11,0,0,0,17,25,0,41,0,0,0,0,14,87,11,0,0,5,0,0,0,34,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,15,0,0,16,0,0,0,0,0,0
0101000011,154,15,51,78,0,0,0,0,10,0,0,0,0,0,0,10,15,0,0,69,0,0,0,33,0,12,0,0,0,22,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
0110011100,83,18,0,0,61,0,0,0,0,0,0,8,95,48,0,13,0,9,0,0,0,32,0,0,0,67,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,7,0,14,0
0110100010,91,0,10,0,0,0,0,0,0,0,23,0,0,0,13,0,39,0,0,156,0,5,0,0,0,124,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
0111100001,52,0,102,8,10,0,36,46,16,0,29,0,13,16,0,53,35,0,0,26,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
0111110010,13,10,31,25,0,0,0,37,19,33,0,0,12,0,12,23,11,40,14,84,0,12,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001010,232,50,0,49,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,36,0,0,0,0,0,10,0,0,0,24,17,8,0,30,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001111,228,16,0,13,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,169,17,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000010110,129,33,0,9,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,23,0,0,0,0,0,0,0,0,0,184,50,0,0,0,23,0,0,0,0,0,0,0,0,0,12,14,0,6,0,0,0,0,0,0,0,0,0,0,0
1000111010,89,114,0,0,0,0,0,0,0,42,0,0,21,0,12,0,0,0,0,41,0,14,0,0,0,0,0,0,6,18,34,0,0,0,0,43,0,10,16,0,10,0,0,11,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0
1001000011,167,7,45,87,0,0,0,0,13,0,0,0,0,0,0,11,11,0,0,37,0,0,0,30,0,0,0,0,0,28,0,0,0,0,47,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1001001100,132,0,39,37,96,6,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,53,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010101,34,0,54,0,102,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,66,9,9,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,12,0,0,0
1001011001,77,48,28,8,45,65,9,0,0,0,0,0,56,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,12,8,74,14,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,0
1001100001,64,0,84,10,12,0,23,20,10,0,11,0,0,0,0,46,12,0,0,46,0,0,0,0,0,0,8,0,0,23,0,0,16,0,56,18,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001101000,86,0,57,25,8,39,46,9,0,6,0,0,0,0,0,8,0,0,6,38,0,0,0,0,0,0,0,0,0,34,0,0,0,50,0,21,32,0,0,0,0,0,0,21,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
1001111111,65,36,0,11,30,0,0,0,38,14,0,0,38,0,0,40,0,0,0,0,0,17,0,0,0,0,0,0,0,114,16,0,0,14,13,13,0,0,15,0,0,0,11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
1010010011,178,41,8,8,0,0,0,0,12,0,20,0,48,25,0,28,41,0,0,0,0,0,0,0,0,12,0,0,0,33,16,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1010100010,96,14,0,17,0,0,11,0,0,0,20,0,0,0,7,0,38,0,0,152,0,0,0,0,0,58,0,0,0,17,21,0,0,0,0,0,0,0,0,0,11,0,0,18,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
1011110100,0,0,21,0,40,0,0,26,0,7,0,0,7,4,0,132,0,35,8,36,0,22,0,0,0,0,0,0,0,65,19,0,0,0,0,0,14,0,0,0,14,0,7,7,0,0,0,0,0,10,0,0,13,0,0,13,0,0,0
1011110111,72,0,0,0,0,0,0,0,28,7,0,0,31,15,0,93,38,21,0,10,0,0,0,0,0,15,0,0,0,34,24,0,0,0,18,0,11,0,10,0,0,19,0,11,0,0,0,0,0,16,0,0,12,0,0,0,15,0,0
1011111010,0,65,0,20,0,17,15,0,12,59,0,0,75,0,24,13,0,28,12,10,0,0,0,0,0,0,0,16,0,0,20,11,0,0,0,6,0,14,0,0,9,0,0,22,0,0,0,0,0,0,0,32,0,0,0,0,0,0,20
1100010100,107,23,10,0,53,0,0,0,0,0,0,0,0,19,0,0,0,0,0,26,0,72,0,0,8,0,0,0,0,84,11,0,0,0,24,14,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,11,0,0,9,0,0,0
1100110010,126,36,0,13,0,0,0,15,0,43,0,0,0,0,0,0,0,0,0,51,0,43,0,0,0,50,0,9,0,0,17,12,0,0,11,15,10,0,0,0,15,0,0,0,0,12,0,0,0,0,0,12,0,10,0,0,0,0,0
1101010001,86,14,96,11,29,23,0,33,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,48,31,43,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,12,0,12,0
1101010110,32,32,6,45,36,0,0,0,0,11,0,0,0,0,0,14,0,9,0,28,0,8,0,14,0,30,0,0,0,114,23,0,0,10,23,0,0,0,0,0,0,0,0,0,8,12,0,14,0,0,0,0,0,14,0,8,9,0,0
1101100111,156,0,10,12,0,0,0,0,22,0,0,0,0,0,0,38,12,0,0,51,0,10,21,13,0,9,0,0,0,54,0,0,0,10,24,0,22,0,0,0,0,0,0,0,0,11,0,0,0,8,0,0,0,17,0,0,0,0,0
1101110101,7,0,9,0,48,0,0,35,21,0,0,0,0,0,0,97,0,13,0,0,0,43,26,0,0,0,0,0,0,13,0,0,0,0,78,10,34,0,0,0,0,0,0,0,0,13,16,0,8,11,0,0,10,0,0,8,0,0,0
1110000001,128,0,42,0,0,0,0,0,0,0,62,6,0,11,0,0,0,0,0,49,0,0,0,11,0,49,11,0,0,52,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,21,0,0,0,0,0,10,0
1110101010,83,15,0,7,0,0,16,0,0,0,0,0,0,0,55,0,27,0,0,66,0,0,0,0,0,127,0,0,11,0,9,0,0,0,0,0,0,0,0,0,9,0,0,20,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
1110111101,36,0,0,0,47,0,0,0,0,0,0,13,58,52,0,32,0,0,0,0,0,25,38,0,7,30,0,0,0,35,0,0,0,0,0,10,0,0,22,0,0,0,0,0,0,0,0,0,0,20,0,29,28,0,0,0,0,18,0
1111000010,88,13,53,81,0,0,0,0,0,0,0,0,0,0,28,25,11,0,0,71,0,0,0,7,0,46,0,16,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,11,0,0,0,0,13
1111001111,146,0,0,72,61,0,0,0,0,0,0,13,17,0,21,0,0,0,0,0,0,0,14,15,0,24,0,0,0,52,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,10,8,0
1111010100,26,7,66,0,69,0,0,8,0,0,0,0,8,21,0,53,0,31,0,11,0,0,0,0,8,22,0,0,0,52,0,0,0,0,22,0,0,0,0,0,0,9,0,0,16,0,10,22,0,12,0,0,15,0,0,0,12,0,0
1111010111,62,16,0,0,9,0,0,0,0,0,0,0,20,24,0,87,0,8,0,0,0,0,0,24,0,55,0,0,0,64,0,0,0,0,33,0,0,0,0,0,0,0,14,0,0,0,9,28,0,9,0,0,8,0,10,9,0,11,0
1111011001,36,15,29,9,41,43,0,7,0,0,26,0,130,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,13,0,25,5,0,0,0,0,0,0,0,0,0,9,0,0,0,17,0,0,0,0,19,0,23,8
1111011010,0,81,12,54,0,35,0,0,0,19,0,0,51,0,22,22,0,0,0,0,0,0,0,0,0,44,0,9,0,9,9,0,0,20,0,0,0,0,0,0,0,0,0,14,0,0,0,8,0,0,0,42,0,11,0,11,0,27,0
