,0000101101,0001000011,0001001001,0001100101,0001110111,0001111001,0010011101,0010101100,0010110001,0010111010,0011000101,0011011011,0011111111,0100100011,0100110010,0100110100,0101000010,0101001111,0101010110,0101011101,0110010000,0110011010,0110111100,0111001100,0111110100,1000000000,1000001010,1000011000,1000100011,1000101001,1000110110,1001011110,1010000001,1010001000,1010011011,1010110011,1010111111,1011000011,1011000100,1011010110,1011011111,1011111100,1100100000,1101000011,1101010001,1101011011,1101110110,1110000100,1110010111,1110011001,1110011110,1110100110,1110101100,1110101111,1110110100,1111001001,1111010100,1111110101
1000001010,63,123,27,0,0,0,0,0,0,0,0,13,0,0,0,0,112,0,0,0,0,0,0,0,0,48,60,10,15,0,0,0,0,14,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000011000,176,25,96,0,0,0,20,0,0,0,0,13,0,0,0,0,22,0,0,0,0,0,0,0,0,38,44,7,0,0,14,0,0,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100011,182,77,0,0,0,4,0,0,0,0,0,0,0,24,0,0,29,0,0,0,0,0,0,0,0,24,8,0,121,9,0,0,0,0,0,11,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101001,253,8,50,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,18,47,23,0,0,0,11,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
1000110110,77,86,0,0,17,0,0,0,0,13,0,0,0,0,18,9,50,0,0,0,0,0,0,0,0,58,41,0,19,0,37,0,0,0,23,0,10,0,0,9,0,0,0,0,0,0,8,0,25,0,0,0,0,0,0,0,0,0
1001011110,0,171,28,0,0,0,14,0,0,9,0,61,0,0,19,0,7,19,15,0,0,0,0,0,0,26,62,0,0,0,12,0,0,14,7,0,11,0,0,10,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1010000001,105,20,24,0,0,0,21,0,6,0,41,0,0,0,0,0,45,0,0,0,0,0,0,0,0,51,0,0,39,11,0,0,49,25,10,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
1010001000,45,0,74,0,0,0,9,17,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,59,34,16,0,8,0,0,16,56,13,0,0,0,13,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,0,31,0,0
1010011011,52,66,0,0,0,0,56,0,0,12,0,45,0,0,0,0,58,0,0,0,0,18,0,0,0,0,16,11,32,13,0,0,28,10,37,11,13,0,0,0,7,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0
1010110011,77,30,0,0,0,38,0,0,29,12,0,12,0,0,6,0,35,0,0,0,0,0,0,0,0,24,0,0,83,15,17,0,39,0,68,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010111111,18,74,0,0,0,0,45,0,0,31,0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,45,8,11,0,0,0,74,12,44,0,0,0,10,0,0,0,0,0,0,0,29,13,13,0,0,13,0,8,0,0
1011000011,36,149,3,0,0,0,0,0,0,0,19,9,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,45,0,20,3,0,7,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,26,0,0
1011000100,0,136,29,10,0,0,0,12,0,0,66,0,0,0,0,0,69,0,0,0,0,0,0,12,9,36,0,0,0,0,0,0,0,21,0,0,0,9,18,11,0,0,0,0,0,0,0,16,20,0,0,0,0,0,0,15,11,0
1011010110,0,137,0,0,0,0,0,0,0,14,13,18,0,0,0,0,74,0,18,0,0,0,0,0,12,9,0,0,0,0,14,9,5,14,46,5,0,9,9,0,9,0,0,0,0,0,0,0,71,0,4,0,0,0,0,0,10,0
1011011111,8,121,0,0,0,0,58,0,0,7,12,58,21,0,0,0,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,13,46,0,25,15,0,9,0,0,0,0,0,0,0,0,13,11,8,0,0,0,0,10,0,0
1011111100,66,19,70,0,0,0,26,26,0,22,8,9,8,0,14,0,0,0,0,0,0,0,29,7,24,20,26,9,0,9,26,14,0,19,0,0,0,0,11,9,0,0,0,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0
1100100000,138,0,61,0,0,0,0,0,0,0,0,0,0,16,9,10,149,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101000011,45,162,47,0,0,15,0,0,0,0,0,0,0,19,0,0,80,9,0,0,0,0,0,0,0,0,0,0,26,0,0,0,27,0,0,0,0,27,0,0,0,0,0,15,15,6,0,0,0,0,0,0,0,0,0,7,0,0
1101010001,89,111,99,0,0,32,19,0,0,0,7,0,0,0,0,0,27,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,25,29,0,8,0,0,0,0,0,0,0,0,0,11,0,12
1101011011,25,140,71,0,0,14,11,0,0,0,0,36,0,0,7,0,30,30,0,16,0,8,0,0,0,0,0,0,0,0,0,14,8,0,19,0,13,0,0,0,8,0,0,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1101110110,9,114,27,0,18,10,0,0,0,0,0,0,0,0,60,9,107,0,16,0,0,0,0,0,8,0,7,0,0,0,22,8,0,0,0,12,10,0,0,10,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,32
1110000100,0,0,43,0,0,0,0,0,0,0,31,0,0,0,0,0,149,0,0,0,10,0,0,30,0,45,0,0,10,0,0,0,10,27,13,0,0,0,19,0,0,0,0,0,0,0,0,0,51,0,0,13,11,0,12,15,11,0
1110010111,23,69,15,0,0,0,5,0,0,0,12,0,0,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,64,0,74,12,8,17,0,0,10,0,0,8,0,0,0,0,77,10,12,0,0,0,0,15,0,18
1110011001,56,13,50,0,0,0,94,0,0,0,0,12,0,0,0,0,0,0,0,0,24,10,0,0,0,0,0,17,0,14,0,0,53,56,17,0,0,0,0,0,0,0,0,0,13,0,0,0,17,36,0,0,0,0,0,18,0,0
1110011110,0,28,23,0,0,0,0,0,0,22,0,10,0,0,24,0,79,0,0,0,0,27,16,0,0,0,27,0,0,0,0,25,0,25,50,0,15,0,0,0,8,0,0,0,0,0,0,7,94,12,0,0,0,0,0,8,0,0
1110100110,17,53,0,0,0,0,0,0,0,0,0,0,0,0,16,0,206,0,7,0,0,0,0,0,0,20,6,0,60,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,28,0,8,0,11,16,11,0,0,0
1110101100,61,0,62,0,0,0,0,25,0,0,18,0,0,0,0,0,71,0,0,0,0,0,24,39,0,18,6,0,10,0,0,0,0,39,0,0,0,0,0,0,0,0,15,0,0,0,0,11,11,15,9,13,0,11,11,31,0,0
1110101111,68,123,24,0,0,0,0,0,0,0,5,0,11,0,0,0,37,0,0,0,0,0,0,0,0,0,9,0,64,0,0,0,0,0,51,0,28,0,0,0,0,0,0,0,0,0,0,0,8,12,13,8,14,0,0,25,0,0
1110110100,30,0,13,0,0,0,0,0,0,0,0,0,0,0,5,30,84,0,11,0,12,0,12,0,18,24,0,0,11,0,40,0,25,21,10,0,0,0,0,0,0,0,0,0,0,0,0,15,71,9,8,16,13,0,0,0,14,8
1111001001,60,21,156,0,0,0,21,0,0,0,48,11,0,0,0,0,23,0,0,0,0,0,0,8,0,0,0,0,0,18,0,0,19,37,0,0,0,8,12,0,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,31,0,0
1111010100,0,32,100,0,0,0,0,0,0,0,28,0,0,0,0,0,53,0,22,0,15,0,13,17,21,0,0,0,0,0,10,0,11,27,0,0,0,0,24,9,0,0,0,0,10,0,0,7,68,6,6,0,0,0,13,0,0,8
1111110101,92,22,10,26,23,12,0,0,10,0,45,0,14,0,0,23,12,0,9,10,0,0,6,0,20,0,0,0,25,0,13,0,23,0,21,0,0,0,0,0,0,0,10,0,7,0,0,0,9,26,0,0,0,0,11,12,9,0
