,0000001100,0000010111,0000011011,0000100111,0001100011,0010100101,0010110111,0011101000,0100111001,0100111010,0100111100,0101000011,0101010001,0101011011,0101011101,0101101010,0101101101,0101110111,0110011001,0110111011,0111000010,0111000111,0111011010,0111111101,1000100000,1000101100,1000111010,1001001010,1001001111,1001011011,1001011100,1001111110,1010000111,1010001000,1010110000,1010111100,1011011101,1011110101,1100010010,1100100011,1100100110,1100111000,1101001000,1101011010,1101100010,1110000010,1110000101,1110001110,1110011011,1110011100,1110110111,1111010000,1111010110,1111100100
0101101101,8,36,0,222,13,18,0,0,11,0,0,0,0,33,91,0,8,0,0,0,0,0,0,10,0,27,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110111,0,227,0,79,33,0,18,0,0,13,0,7,0,46,7,15,0,40,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110011001,47,84,42,50,0,0,0,0,24,0,0,0,32,0,76,0,0,0,22,8,0,14,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
0110111011,0,51,83,131,24,0,13,0,22,39,0,0,0,33,14,0,0,0,6,0,0,11,0,0,30,0,0,0,0,0,0,0,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
0111000010,0,74,0,128,12,0,0,13,0,0,0,49,0,0,22,11,0,0,11,0,0,35,10,0,45,0,0,33,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0
0111000111,0,125,0,137,12,0,0,0,0,0,0,48,0,9,46,0,0,15,0,0,11,46,0,0,11,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0111011010,20,49,50,26,0,0,0,11,7,66,0,11,11,20,28,0,0,0,13,0,14,21,0,0,11,0,0,58,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
0111111101,7,69,6,79,10,62,0,0,38,0,0,0,5,67,70,0,26,11,0,0,0,0,0,26,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000100000,0,7,0,217,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,14,0,0,0,0,71,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101100,71,0,0,123,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,113,22,0,0,0,0,120,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
1000111010,17,0,49,59,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,22,0,0,70,11,0,20,20,17,0,0,7,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0
1001001010,6,0,0,98,10,0,0,6,0,11,0,21,0,0,14,11,0,0,0,0,0,0,0,0,27,0,0,90,22,11,149,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0
1001001111,0,39,0,156,12,0,0,0,0,0,0,17,0,11,38,0,0,0,0,0,0,8,0,0,0,0,0,33,28,10,125,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001011011,26,81,98,25,32,0,0,0,0,12,0,5,8,37,0,0,0,0,0,0,0,0,0,0,8,0,0,34,23,0,83,13,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
1001011100,56,6,14,93,0,0,0,0,0,14,0,0,0,15,26,0,0,0,0,0,0,0,0,0,0,26,0,31,0,0,178,7,0,13,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001111110,0,48,0,55,0,0,0,0,0,46,0,0,0,38,7,0,0,12,0,0,0,0,0,0,41,25,14,31,0,0,127,15,0,0,0,27,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1010000111,0,76,0,182,0,11,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,39,0,0,6,0,0,0,16,0,66,0,8,59,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1010001000,43,0,0,99,0,0,0,11,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,52,0,0,13,0,0,95,0,0,123,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0
1010110000,0,69,0,123,16,42,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,59,0,11,0,0,0,93,0,0,26,31,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1010111100,50,22,0,32,0,54,0,0,0,0,13,0,0,8,9,0,0,0,0,0,0,0,0,18,55,24,11,0,18,0,102,12,0,35,7,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0
1011011101,6,35,42,71,0,5,0,0,0,0,0,0,11,55,94,0,0,0,0,0,0,0,0,7,0,0,0,0,26,0,81,0,0,49,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011110101,0,76,8,127,19,83,10,0,0,0,0,0,0,38,0,0,0,10,0,0,0,0,0,17,0,0,0,0,0,0,53,0,0,17,12,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1100010010,0,117,11,74,0,0,0,0,0,17,0,13,12,0,0,0,0,24,8,0,0,7,0,0,27,0,0,0,0,0,110,0,0,13,16,0,0,0,0,0,0,0,0,13,14,12,0,12,0,0,0,0,0,0
1100100011,0,68,9,251,44,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,11,8,0,0,0,0,0,0,0,0
1100100110,0,37,0,165,0,18,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,8,0,0,124,10,0,0,0,0,52,0,0,0,0,0,0,0,13,11,0,0,0,0,14,11,0,15,0,0,0,0,0,0
1100111000,25,61,11,41,0,0,0,0,38,36,12,0,0,0,25,0,0,0,0,0,0,0,0,0,58,13,14,0,0,0,81,0,0,37,9,10,0,0,7,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0
1101001000,28,0,0,63,0,0,0,9,0,0,0,43,26,0,94,7,0,0,0,0,0,0,0,0,22,0,0,64,0,0,93,0,0,26,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0
1101011010,22,38,13,0,0,0,0,0,0,63,0,21,18,31,21,12,0,11,0,0,0,0,19,0,0,0,0,47,0,13,76,14,0,21,0,0,0,0,7,0,0,14,12,10,10,0,0,7,0,0,0,0,0,0
1101100010,0,31,0,61,44,0,0,12,0,0,0,13,0,0,30,20,0,17,0,0,11,0,0,0,122,0,0,27,0,0,50,0,0,0,12,0,0,0,5,11,9,0,0,6,0,7,0,0,0,0,0,0,0,12
1110000010,0,44,0,143,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9,0,10,41,0,0,52,0,0,16,0,0,75,0,0,32,9,0,0,0,14,14,0,0,0,0,12,0,0,9,0,0,0,0,0,0
1110000101,0,146,0,123,0,45,0,0,0,0,0,14,0,0,52,0,0,0,11,0,0,37,0,0,0,0,0,0,0,0,13,0,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
1110001110,40,39,0,92,0,0,0,0,0,7,0,0,0,0,42,0,0,0,0,0,0,92,0,0,42,0,0,8,9,0,54,0,8,32,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,10,0,0,0,0
1110011011,0,86,76,94,0,0,0,0,0,19,0,18,10,22,28,0,0,0,13,13,0,43,9,0,0,0,0,0,9,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
1110011100,78,50,0,9,0,14,0,0,0,12,11,0,0,0,76,0,0,0,17,0,0,27,0,16,12,0,0,0,0,0,74,0,0,48,0,9,0,0,0,0,0,15,0,0,0,0,13,19,0,0,0,0,0,0
1110110111,0,230,0,84,12,42,15,0,0,0,0,0,0,10,0,0,0,15,0,8,0,19,0,0,13,0,0,0,14,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,11,0,0,0,0,0,0,0
1111010000,0,92,0,58,12,0,0,0,0,0,0,20,46,0,18,0,0,0,22,0,10,0,12,0,0,0,0,0,0,0,104,0,0,47,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,21
1111010110,0,139,0,33,0,0,0,0,0,16,0,0,0,9,23,0,0,25,0,0,4,44,10,0,16,0,0,0,0,0,131,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11
1111100100,23,70,0,132,0,73,0,11,0,0,0,11,0,0,11,0,7,0,0,0,0,0,0,10,44,29,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
