,0000000011,0000111100,0001101001,0001110110,0010000101,0010001000,0010110001,0011011000,0011011110,0011100000,0011101010,0011110011,0100010111,0100011011,0100011110,0100101011,0101100000,0101110111,0101111011,0110100011,0110100110,0110101111,0110111001,0111001001,0111011101,0111100100,1000101011,1001010000,1001011001,1001100110,1001111010,1010011010,1010111100,1011000110,1011001010,1011001100,1100110000,1100110101,1100111100,1101001101,1110000111,1110111000,1111010011,1111011000,1111011110,1111101111,1111110111
0011110011,79,4,0,8,9,18,30,0,0,0,5,52,10,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0
0100010111,58,64,0,0,19,0,4,0,0,0,0,0,85,4,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
0100011011,75,42,0,0,9,46,0,9,0,0,0,0,32,17,4,2,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0100011110,14,142,0,0,8,15,0,3,23,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0
0100101011,65,55,4,0,0,25,0,0,0,0,0,9,36,14,0,6,0,0,7,11,0,5,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101100000,38,102,7,13,0,26,0,5,0,12,0,0,0,0,0,0,16,7,0,7,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0101110111,39,44,0,25,10,0,9,0,0,0,0,11,81,0,0,0,0,8,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3
0101111011,74,24,5,4,0,0,0,10,0,0,9,15,27,12,0,4,0,14,18,0,0,0,12,0,7,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110100011,86,16,0,0,24,7,22,0,0,0,0,19,16,0,0,8,0,0,0,25,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110100110,28,69,0,15,30,2,6,0,4,0,7,0,15,0,0,0,0,0,0,26,24,5,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0110101111,27,18,0,0,81,10,6,0,6,0,9,7,36,0,0,13,0,0,5,7,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0110111001,5,61,7,0,35,39,26,5,0,0,0,0,0,7,0,8,0,3,4,5,0,0,33,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0111001001,55,38,16,0,19,64,0,15,0,0,6,5,0,0,0,0,0,0,0,0,0,0,11,5,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
0111011101,18,55,0,0,79,11,0,17,4,0,0,6,13,0,0,0,0,0,9,0,0,0,2,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
0111100100,21,88,0,15,22,41,0,0,0,9,6,8,0,0,0,0,14,0,0,9,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101011,132,51,7,0,2,10,0,0,0,0,0,5,9,4,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
1001010000,72,85,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,8,3,8,0,0,22,4,0,0,5,0,0,0,0,0,1,0,0,0
1001011001,62,35,11,0,10,19,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,11,13,0,0,6,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0
1001100110,62,43,0,47,3,3,0,0,0,0,8,0,9,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,32,7,0,0,1,6,0,0,9,8,0,0,0,0,0,0,0,0
1001111010,40,71,0,16,0,0,0,12,6,0,21,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,6,0,4,7,0,0,0,24,0,10,0,8,0,0,0,0,0,0,0,0
1010011010,19,62,0,0,4,78,9,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,8,0,4,24,0,0,0,5,0,0,0,0,0,0,0,0
1010111100,0,127,0,0,39,12,4,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,3,5,0,7,19,0,0,6,0,0,0,0,0
1011000110,46,16,0,15,58,18,0,0,6,0,5,0,13,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,14,0,0,0,14,5,5,0,0,0,0,0,0,0,0,0,0,0
1011001010,46,19,0,0,18,75,0,4,8,0,23,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,8,0,16,17,3,0,0,0,0,0,0,0,0,0,0,0
1011001100,30,43,0,0,41,56,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,14,20,12,0,0,8,0,2,0,0,0,7,0,0,0
1100110000,36,99,0,0,0,6,10,0,0,0,0,0,0,0,0,0,10,5,0,11,0,0,0,0,0,0,7,17,0,2,8,0,0,0,0,0,12,15,9,0,0,3,0,0,0,0,0
1100110101,6,61,0,0,23,0,11,0,0,0,0,4,37,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,5,41,5,22,0,0,0,0,0,0,0
1100111100,0,117,0,0,7,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,12,0,13,0,12,14,21,20,0,7,0,0,0,0,0
1101001101,48,41,0,0,14,11,0,7,0,0,0,0,27,0,0,10,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,10,0,0,26,0,28,0,0,0,0,0,0,0
1110000111,50,8,0,0,56,5,5,0,0,0,0,0,60,0,0,0,0,0,0,10,16,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,19,0,0,5,0,0,0,0
1110111000,10,63,0,0,5,35,8,0,0,0,8,0,0,0,0,0,0,0,0,12,0,0,32,0,0,0,6,3,0,0,7,0,10,0,0,0,21,0,24,0,0,0,0,6,0,0,0
1111010011,75,20,0,0,9,22,11,5,0,0,0,24,16,0,0,0,0,7,10,0,16,0,0,0,4,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,6,0,6
1111011000,0,59,0,0,0,66,0,30,0,0,14,0,0,0,0,0,0,0,0,0,0,0,9,5,7,0,0,16,3,0,8,0,0,0,12,0,5,0,0,0,0,7,3,4,2,0,0
1111011110,0,64,0,6,26,27,0,0,19,0,15,0,9,0,2,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,0,11,0,5,10,0,0,0,13,0,0,0,10,4,5,0,0
1111101111,23,0,10,8,50,9,0,0,4,0,26,20,34,0,0,4,0,0,13,0,8,7,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,9,0,5
1111110111,0,3,0,17,37,0,23,0,4,0,10,39,47,0,0,0,0,10,6,0,19,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,6,8,0
