,0000001101,0000010001,0000101100,0000110110,0000111011,0001001011,0001010111,0001011010,0001011100,0001100111,0001111001,0001111110,0010010010,0010010101,0010100101,0010101110,0010110100,0010110111,0010111101,0011000101,0011001010,0011010110,0011110010,0100000110,0100001001,0100011010,0100011100,0100100010,0100101011,0100101110,0100111001,0101001010,0101001111,0101010110,0101100100,0101101000,0110000010,0110000111,0110011011,0110100001,0110111000,0111000011,0111001110,0111011010,0111101011,0111110101,0111111110,1000000100,1000010011,1000010101,1000011010,1000100110,1000101001,1000101010,1000101111,1000111110,1001010100,1001100011,1001110010,1001110101,1010010001,1010011000,1010011011,1010100000,1010110101,1010111001,1010111111,1011000011,1011000100,1011001110,1011011100,1011100001,1011101101,1011110011,1011111000,1100000001,1100100100,1100110010,1100110111,1101001011,1101010011,1101011001,1101011100,1101100110,1101101001,1101101010,1110001001,1110001110,1110010010,1110010100,1110011111,1110100111,1110101000,1110101011,1110110011,1111000001,1111001010,1111001101,1111100000,1111101110,1111110111,1111111100
1010011011,13,15,0,0,115,11,0,0,0,0,0,0,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,15,0,22,0,6,0,32,0,0,0,0,0,7,15,41,8,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,7,0,0,19,0,0,0,0,0,0,0,0
1010100000,0,0,7,63,0,0,0,0,0,0,0,0,34,0,11,0,20,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17,0,0,0,14,0,0,0,11,0,0,0,0,0,10,0,32,0,0,0,21,36,16,0,0,0,0,0,0,0,0,0,65,0,0,0,0,10,0,0,12,0,0,8,0,10,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0
1010110101,20,27,0,22,0,0,0,0,0,0,24,0,0,29,22,0,31,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,37,0,30,0,0,0,0,0,13,36,0,0,11,15,0,0,31,0,11,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
1010111001,16,9,0,0,58,0,0,0,0,0,61,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,0,0,0,36,0,0,0,0,0,0,53,0,0,13,0,0,0,0,9,8,28,21,8,0,13,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,20,0,0,0,18,0,0,0,0
1010111111,13,0,0,22,56,0,0,0,0,0,24,0,0,10,0,41,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,90,55,0,0,0,0,0,0,17,14,12,8,10,0,0,0,0,0,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,28,0,0,0,9,0,0,0,0
1011000011,0,12,0,7,0,50,11,0,0,10,0,0,16,0,0,0,0,0,0,27,16,9,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,12,0,0,0,16,0,0,0,0,0,22,32,0,0,0,0,0,0,0,0,24,0,0,0,0,10,9,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0
1011000100,27,0,0,41,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,37,47,29,0,26,0,0,0,0,0,0,0,48,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,29,0,0,0,0,53,0,0,0,0,0,0,22,0,0,0,19,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,18,0,0,0,0,0,0
1011001110,18,0,0,10,0,103,0,0,0,0,0,0,12,0,0,51,0,0,0,11,50,33,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,19,0,0,0,0,27,0,0,0,29,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,32,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,6,0,0,11,0,0
1011011100,50,12,0,13,0,18,0,0,38,0,26,0,20,0,0,0,0,0,0,27,47,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,6,19,61,0,0,0,0,24,23,0,0,0,0,0,13,11,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12
1011100001,0,12,0,27,0,8,0,0,0,8,20,0,0,0,18,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,38,0,0,0,27,0,11,0,0,0,43,0,0,0,0,0,0,10,0,0,0,0,28,0,0,0,0,0,33,0,0,0,23,19,0,0,0,10,15,15,0,7,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0
1011101101,52,0,21,0,0,22,0,0,0,15,39,0,0,0,20,25,0,0,8,16,27,0,0,0,0,0,0,0,0,0,0,0,14,0,0,31,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,0,28,0,33,0,0,9,0,0,0,0,13,0,0,0,0,0,11,0,13,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,25,0,22,0,0
1011110011,0,7,0,13,46,8,29,0,0,10,23,0,11,0,0,0,0,8,0,0,0,11,10,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,7,47,0,0,47,0,0,0,0,0,9,0,0,16,10,0,0,0,12,27,0,0,0,8,0,0,0,15,0,0,13,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,17,0
1011111000,0,11,0,0,48,0,0,0,10,0,59,0,45,0,0,0,0,0,0,0,21,0,11,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,24,0,0,23,5,0,19,0,0,22,11,23,0,9,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1100000001,16,35,0,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,26,0,0,0,0,0,0,46,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,67,11,10,0,11,34,0,0,0,0,23,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,8,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1100100100,8,0,29,73,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,107,15,0,0,9,0,8,0,9,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,29,0,0,0,0,5,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,25,44,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
1100110010,0,38,0,70,25,0,0,0,0,0,9,0,0,0,0,0,24,0,0,0,0,0,14,35,12,13,0,9,0,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,0,0,24,7,28,0,0,0,19,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,16,6,0,0,0,0,11,0,16,0,0,14,0,0,0,0,0,11,0,0,0,0,0,0,0
1100110111,0,56,0,55,19,0,18,0,0,9,13,0,0,0,0,0,7,17,0,0,0,0,0,15,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,21,13,0,8,0,0,18,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,25,10,30,0,13,0,0,19,0,0,0,0,0,0,19,14,0,0,15,0,0,0,0,0,14,0
1101001011,10,0,0,0,60,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,0,0,19,0,0,83,23,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,16,0,15,22,0,0,8,12,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
1101010011,0,55,0,0,34,0,38,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,0,0,116,0,15,0,0,0,0,0,0,0,24,0,0,0,0,0,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,0,34,0,0,13,11,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101011001,33,42,0,0,77,33,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,0,0,0,15,13,0,0,0,34,0,0,0,0,0,18,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,13,9,15,14,12,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101011100,56,21,0,0,11,39,0,0,35,0,0,15,0,0,0,0,0,0,0,0,10,0,0,31,19,12,23,0,0,0,0,7,0,14,15,12,0,0,0,0,0,0,6,0,0,0,0,9,0,6,0,0,0,0,0,0,44,0,0,0,0,10,15,0,0,0,0,0,0,0,10,0,0,0,0,11,15,0,15,0,0,17,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10
1101100110,0,0,0,83,0,17,18,0,0,35,0,6,0,0,0,0,14,0,0,0,0,6,13,27,0,0,0,11,0,23,0,48,10,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
1101101001,37,0,0,11,14,26,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,14,0,8,21,20,0,11,45,0,0,0,12,0,31,0,0,9,0,0,0,0,0,0,0,22,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,18,9,0,0,10,0,33,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101101010,0,0,0,0,33,24,0,0,0,0,0,18,0,0,0,0,0,0,0,0,14,0,8,0,32,9,0,10,17,22,0,69,7,0,6,46,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,48,0,0,0,6,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11,0,11,0,7,7,0,0,0,0,0,0,0,15,0,0,0,17,0,0,13,0,0
1110001001,15,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,38,0,0,0,0,0,0,0,0,0,0,15,0,14,11,8,9,21,0,0,0,0,0,12,0,0,0,0,43,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,145,25,0,0,0,0,14,9,0,4,0,42,0,0,0,0
1110001110,24,0,0,12,0,24,0,0,0,0,0,0,0,0,0,34,0,0,0,0,9,8,0,49,18,0,0,0,0,13,0,0,0,0,0,0,13,21,0,0,0,0,30,0,0,0,0,27,0,0,10,29,0,0,25,10,14,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,14,0,9,0,0,0,14,25,0,10,0,0
1110010010,0,32,0,25,9,0,0,0,0,0,0,0,55,0,0,0,31,0,0,0,0,14,0,34,0,24,0,0,0,0,0,18,0,0,0,0,11,0,6,0,5,0,0,10,0,0,0,23,43,0,21,9,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,24,24,0,5,11,0,0,0,14,0,10,0,0,0,0,0
1110010100,11,13,0,36,0,0,0,0,0,0,0,0,29,38,0,0,45,0,0,0,0,12,0,43,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,26,0,11,0,14,0,0,0,0,33,0,0,0,13,0,0,0,15,0,0,0,13,0,11,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,23,13,12,11,0,0,0,0,0,0,27,0,0,0,0
1110011111,18,17,0,0,38,18,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,0,20,0,0,0,0,32,0,26,9,0,0,0,45,10,8,0,0,0,0,0,33,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,37,0,8,0,0,0,0,0,15,13,0,0,0,0,0,15,0,0,0,38,0,0,0,0
1110100111,0,0,0,84,0,0,0,0,0,46,0,0,0,0,21,0,12,17,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,24,0,15,0,0,0,0,0,0,0,11,0,0,0,26,0,0,32,0,0,0,0,0,0,0,0,27,10,0,9,0,0,0,0,0,0,0,0,0,43,0,9,0,0,0,0,0,0,0,9,17,0,0,10,0,0,13,12,0,0,9,0,18,8,0
1110101000,0,0,12,15,8,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,22,0,0,7,45,0,0,0,0,0,0,0,0,0,0,52,0,0,0,13,22,16,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,48,43,0,0,0,0,0,12,0,0,0,29,8,8,0,0
1110101011,0,0,0,0,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,15,0,0,4,0,0,0,0,0,9,16,23,0,6,0,0,23,0,0,0,0,0,0,17,21,36,28,0,0,0,0,0,0,0,0,24,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,30,0,0,0,12,10,0,12,0,0,7,0,9,0,0
1110110011,0,28,0,28,45,0,0,0,0,0,0,0,0,0,0,0,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,6,19,0,0,0,0,11,32,0,0,45,0,0,7,0,0,0,0,0,0,0,0,14,0,0,32,6,0,12,0,0,0,0,0,0,10,0,0,0,17,7,0,0,0,0,0,0,0,23,0,12,0,7,11,0,10,0,0,0,0,0,0,9,0
1111000001,0,8,0,0,0,13,0,0,0,0,0,0,18,12,0,0,0,0,0,42,12,0,0,0,0,0,0,0,0,0,0,77,0,0,0,10,0,7,0,17,0,42,0,0,0,8,0,6,12,0,0,0,0,0,0,0,0,21,0,0,7,0,0,0,0,0,0,11,13,0,0,6,0,0,0,27,11,0,0,5,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,16,13,15,0,0,0
1111001010,0,0,0,0,16,43,0,0,0,0,0,0,25,0,0,0,0,0,0,0,43,11,0,0,21,15,0,0,0,0,0,67,0,0,0,23,9,0,0,0,0,29,14,4,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,10,17,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,45,12,0,0,0,0,18,0,0,0,0,0,0,9,0,0
1111001101,86,0,0,0,0,20,0,0,0,0,7,0,0,7,0,0,0,0,0,46,42,0,0,0,0,0,0,0,0,0,0,10,26,0,0,14,0,17,0,0,0,26,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,11,0,15,0,0,0,13,0,0,11,0,0,0,0,0,0,22,10,0,0,9,0,0,0,0,21,0,25,0,25,0,0
1111100000,0,0,0,4,0,0,0,0,0,8,11,0,17,0,0,0,25,0,0,0,25,0,0,13,0,0,0,0,0,0,0,69,0,0,23,50,0,0,0,29,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,35,0,0,0,0,26,0,0,14,0,0,14,0,24,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,14,0,0,15,8,0,0,13,0,0
1111101110,0,0,0,0,17,31,0,0,0,19,0,13,0,0,0,60,13,0,0,0,42,8,0,0,0,0,0,0,0,21,0,0,13,0,17,20,0,0,0,0,0,0,20,0,12,0,12,0,0,0,0,15,0,0,13,18,0,0,0,0,0,0,0,17,0,0,14,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,8,0,15,0,11,0,0,0,0,11,0,0,0,8,15,0,0,0,9
1111110111,0,0,0,12,11,0,49,0,0,38,7,0,0,7,0,0,23,19,0,0,0,20,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,6,0,0,0,0,0,0,14,50,9,0,17,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,6,0,0,11,7,9,0,11,0,0,13,0,0,0,0,0,0,23,9,0,0,16,0,0,0,0,19,0,0
1111111100,0,0,0,0,8,0,0,0,29,0,49,11,0,0,0,0,38,0,0,0,43,0,0,0,0,0,17,0,0,0,0,0,0,0,18,28,0,0,0,0,7,0,12,0,0,7,11,0,0,0,0,0,0,0,0,36,29,0,0,0,0,9,6,0,0,0,6,0,0,0,6,0,15,0,29,0,9,0,0,0,0,4,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,44,0,9,0,0
