,0000010110,0000111100,0001001101,0001100110,0001101100,0001110010,0001111101,0001111110,0010110110,0100001100,0100011010,0100100110,0100101010,0100110011,0100110101,0101111100,0110001010,0110011111,0110100000,0110110010,0110111001,0111010110,0111101010,0111110000,0111110111,0111111101,0111111110,1000100001,1000100111,1000110010,1001000011,1001000110,1001011010,1001100100,1001110111,1001111011,1001111100,1011100000,1011110001,1100000001,1100001011,1100001101,1100010101,1100100000,1100100101,1100101100,1100110001,1100110111,1100111011,1101100010,1101100111,1101111101,1110010001,1110010111,1110100011,1111100001,1111101100,1111110101,1111111010
1100111011,14,7,0,0,33,0,11,0,0,10,167,12,9,18,9,0,11,15,0,0,14,0,8,0,0,0,0,0,0,25,0,0,0,0,48,33,0,0,0,11,10,10,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0
1101100010,8,0,0,37,186,50,0,0,0,24,59,20,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,18,0,0,14,0,23,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,3,11,0,0,0
1101100111,21,0,16,56,83,0,0,0,0,33,11,63,0,0,16,0,0,0,0,0,0,0,0,0,24,0,0,0,25,0,0,0,0,21,68,0,0,0,0,0,0,0,0,0,11,0,0,10,0,6,14,0,0,0,11,11,0,0,0
1101111101,0,53,28,0,33,9,37,0,0,19,15,0,0,0,39,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,14,62,10,9,0,0,0,0,62,17,0,0,0,7,8,0,0,10,0,0,0,0,11,12,15,0
1110010001,55,0,0,0,36,0,0,0,0,75,150,0,0,5,0,0,8,0,12,0,15,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,21,47,0,0,0,10,7,0,0,0,0,0,10,10,0,0,0,0
1110010111,100,0,0,0,10,0,0,0,13,110,53,9,0,15,0,0,8,40,0,0,0,26,0,0,17,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,23,0,0,0,0,18,0,0,0,0,13,9,0,0,0,0,0
1110100011,15,0,0,0,149,0,0,0,0,33,33,38,0,19,0,0,33,0,17,12,0,0,11,0,29,0,0,9,13,30,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,8,0,0,0,0,0,13,0,12,0,0,0
1111100001,0,0,0,0,166,0,0,0,0,67,38,0,0,0,0,0,0,0,13,0,0,0,21,27,30,0,0,19,0,7,0,0,0,0,0,0,0,10,10,25,0,10,0,0,0,0,13,0,0,0,0,0,8,0,6,18,0,12,0
1111101100,0,27,0,24,129,0,0,0,7,76,47,13,0,0,0,18,0,0,0,0,0,0,28,0,0,14,8,0,0,0,0,0,0,26,0,0,7,0,0,0,0,16,0,0,0,10,0,0,0,0,16,0,0,0,0,17,17,0,0
1111110101,13,0,0,0,60,10,16,0,9,103,0,0,0,0,38,0,0,0,0,0,0,12,0,23,40,24,0,0,0,0,0,0,0,7,41,0,0,0,14,0,0,11,12,0,0,0,15,7,0,0,0,14,5,0,0,15,11,0,0
1111111010,0,9,0,12,53,30,0,11,0,0,146,0,0,0,0,0,11,0,0,10,0,37,55,13,9,7,20,0,0,16,0,0,7,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0
