1000011101,5,26,7,0,39,36,19,23,5,0,0,0,0,0,12,0,6,0,0,0,0,0,0,13,0,5,39,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,4,0
1000101000,42,98,7,7,0,33,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,9,17,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1001010001,38,11,0,32,0,34,0,0,0,0,0,10,3,0,48,0,0,10,10,0,0,0,0,3,0,0,24,0,18,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001010111,50,0,5,0,50,13,0,0,6,23,0,18,4,1,5,0,0,12,13,0,0,0,0,0,0,4,12,0,2,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,18,0,0
1001100001,34,0,0,5,0,77,4,0,0,7,5,5,5,0,3,26,0,0,0,0,0,0,0,6,0,0,4,19,29,0,11,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0
1010010010,121,6,0,28,0,0,0,0,5,0,0,0,0,20,35,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0
1010111010,41,44,9,7,4,0,0,0,29,0,0,0,9,7,12,0,0,0,0,0,0,0,5,0,9,0,7,4,0,0,0,8,16,0,0,4,5,0,0,0,30,0,0,0,0,0,0
1011001101,3,0,30,0,5,54,31,23,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,12,0,0,27,0,0,0,9,0,0,3,5,0,0,0,0,0,0,0,0,0,22,7,0
1011001110,47,5,28,0,4,30,0,0,47,21,0,0,0,18,0,0,0,0,0,0,0,0,10,0,4,0,9,0,0,0,0,0,0,10,0,0,3,0,0,0,0,5,0,0,9,0,0
1011110010,78,11,0,22,0,6,0,0,0,8,0,0,35,13,5,14,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,4,17,0,0,0,1,0,0,0,0,0,0,0,5,0,7
1011111110,5,9,4,0,3,15,0,0,36,13,0,15,19,31,0,0,9,0,0,0,0,0,24,0,0,0,30,0,0,0,0,0,16,0,6,7,0,0,0,0,5,0,0,0,3,0,0
1100011001,5,68,18,13,7,18,2,5,0,0,0,0,0,0,36,0,5,7,5,5,0,0,0,5,0,5,12,0,6,0,0,0,0,0,0,0,0,0,4,0,14,0,0,3,0,7,0
1100100011,65,0,35,0,0,57,0,0,0,7,5,0,0,0,5,0,0,13,0,0,0,5,7,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,6,6,11,0,0,10,0,0
1100100101,12,0,6,0,0,147,25,0,0,10,0,0,0,0,4,0,6,0,4,0,0,0,0,8,0,9,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
1100111010,51,38,7,4,4,0,0,0,21,0,0,0,16,0,0,0,0,18,0,0,0,0,5,0,13,7,6,7,0,0,0,0,12,0,0,0,0,7,0,0,28,0,6,0,0,0,0
1101010110,36,0,0,21,10,15,0,0,11,23,0,0,4,19,0,0,0,16,19,0,5,0,9,0,0,17,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,11,8,0,0,0,0
1101011010,58,37,5,11,7,5,0,0,15,0,0,0,14,6,17,0,0,10,0,0,0,0,0,0,9,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,20,22,0,0,0,0,0
1101111001,0,50,6,5,0,27,10,8,0,0,17,0,5,0,7,0,0,5,6,3,0,0,0,0,0,0,39,0,10,3,28,0,0,0,0,0,0,4,9,0,8,0,0,0,0,0,0
1111000111,29,0,31,0,0,19,0,0,0,24,0,9,0,0,9,0,9,9,10,0,7,12,20,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,5,0,0,41,0,0
1111011101,0,0,0,0,14,11,7,38,0,0,0,5,0,6,48,0,16,0,12,8,0,0,0,0,0,0,62,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0
1111110100,0,5,0,45,0,67,0,0,0,5,0,20,0,7,0,0,0,0,13,8,3,0,26,0,0,5,24,0,2,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,5,0,0
