,0000000000,0000010101,0000011010,0000101000,0000101011,0000101101,0001001000,0001001101,0001010000,0001010110,0001101111,0010011111,0010100000,0010110001,0010110010,0011000101,0011100100,0100000101,0100001000,0100001110,0100101100,0100110001,0100111111,0101000001,0101000111,0101010011,0101011010,0101011101,0101111000,0110000000,0110001001,0110010111,0110011100,0110101011,0111001011,0111001100,0111011000,0111101111,0111110001,1000000110,1000001111,1000010000,1000010011,1000011101,1000100001,1000111100,1001000100,1001000111,1001001110,1001010001,1001011000,1001110111,1001111101,1001111110,1010001001,1010001100,1010010111,1010100011,1010100100,1010111010,1010111111,1011000001,1011001111,1011010000,1011011001,1011100111,1011101100,1100100011,1100100101,1100101111,1100110000,1100111010,1101000011,1101001001,1101100000,1101100110,1101110101,1101111011,1101111100,1110000100,1110010000,1110011010,1110100001,1111000111,1111010011,1111010100,1111101000
1100110000,27,0,11,0,0,0,0,0,26,0,0,0,6,5,9,0,10,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,9,0,3,32,0,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0
1100111010,3,0,32,10,24,0,0,0,4,0,13,10,0,0,8,0,0,0,0,0,0,0,5,0,0,0,19,5,4,0,0,0,0,19,0,0,0,0,0,0,0,0,26,0,6,0,0,0,0,0,0,0,0,7,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,15,0,0,0,0,0
1101000011,18,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,11,0,0,0,0,0,7,3,8,0,0,0,0,0,9,0,0,18,0,0,0,0,0,0,0,72,0,2,0,5,7,3,7,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,12,11,0,0,5,0,0,0,0,0,7,6,0,0
1101001001,16,0,3,0,21,0,11,17,0,0,0,23,0,0,0,0,0,9,3,0,0,0,0,4,0,0,0,10,0,0,5,0,0,0,17,0,0,0,0,0,0,0,19,0,10,0,0,0,2,7,0,0,0,0,0,11,0,0,0,0,0,0,9,0,6,0,0,0,0,0,10,0,5,21,4,0,0,0,0,0,0,0,0,0,0,0,7
1101100000,27,0,0,1,7,0,5,0,13,0,0,0,0,0,0,0,14,0,0,0,14,0,0,6,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,21,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,26,0,0,6,43,4,0,0,0,8,0,0,0,0,0,0,7
1101100110,13,0,0,5,0,0,0,0,0,15,30,0,0,0,0,0,61,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,7,0,8,0,9,0,5,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,10,0,8,8,5,9,0,0,0,10,0,0,0,0,3,0,0,0,0,0,5,0
1101110101,0,35,0,0,30,4,0,0,0,5,3,0,0,0,0,0,12,14,0,0,0,6,0,0,0,0,0,12,0,0,0,20,0,0,0,0,0,0,6,4,0,0,5,0,5,0,0,0,0,11,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,6,0,7,0,0,4,9,0,6,3,8,0,0,0,0,0,0,0,0
1101111011,0,0,5,3,42,0,0,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,5,0,0,5,22,10,9,0,5,0,0,4,7,0,0,3,0,0,0,0,47,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,4,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0
1101111100,0,0,17,0,21,2,0,0,0,9,12,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,5,39,7,0,0,5,7,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,9,0,6,5,0,5,0,0,0,2,0,0,0,0,0,0,10,0,0,0,27,0,0,8,7,0,3,0,0,0,0,10,0,0,0,0,0
1110000100,17,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,13,47,8,0,1,0,0,0,0,0,0,0,0,4,0,13,4,0,0,15,0,0,0,24,0,0,5,0,8,0,4,0,0,0,0,0,0,0,0,12,0,25,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,9,0,0,0,0,2,3
1110010000,15,0,7,0,0,0,0,0,22,0,0,0,7,29,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,4,9,18,0,0,0,8,0,0,14,0,3,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,0,0,0,0,27,0,0,0,9,0,0,0,0,6,0,5,0,0,0,2,3
1110011010,7,0,30,0,0,0,0,0,0,0,4,45,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,21,10,18,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,31,0,3,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,5,8,0,0,0,0,4
1110100001,16,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,8,0,0,6,4,0,0,0,0,0,0,0,4,26,0,0,5,3,0,0,0,5,0,0,0,33,0,22,0,0,0,0,0,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,4,0,3,5,0,16,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
1111000111,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,12,23,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,29,0,0,9,0,1,0,0,15,0,0,0,0,6,0,0,0,6,0,0,0,0,6,34,0,0,0,0,15,0,0,13,0,4,0,0,0,0,2,11,0,0,0,0,0,7,0,0,0,0,5,6,0
1111010011,1,0,0,0,0,0,0,0,0,0,0,28,0,27,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,14,0,0,0,3,0,0,0,42,0,0,0,0,0,0,5,0,8,0,0,0,0,5,34,0,0,0,0,3,15,5,0,0,0,0,0,0,0,8,0,4,0,0,9,0,0,0,6,0,3,0,6,0
1111010100,10,12,0,0,0,0,0,0,7,15,0,0,0,7,0,0,41,13,0,0,0,0,0,0,0,0,0,14,0,0,0,26,10,0,0,5,7,0,0,9,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,0,17,0,7,0,0,8,5,0,0,0,0,4,0
1111101000,6,0,0,26,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,15,0,26,0,5,16,4,6,4,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,5,0,5,0,0,0,0,0,0,6,0,0,0,24,0,0,15,27,0,0,0,0,6,0,0,0,0,0,0,11
